# theta, gammat_err
2.805046135754908576e+00 5.628475284144556786e-05
3.531343861556885511e+00 5.053740383962925236e-05
4.445698525097306231e+00 3.915716210710153041e-05
5.596802846420849242e+00 2.965260506603749224e-05
7.045957328161134292e+00 2.464782068142613009e-05
8.870334730839386950e+00 2.217167916887982209e-05
1.116708980377407912e+01 1.821852446893370683e-05
1.405853312975872704e+01 1.462514917042344132e-05
1.769864460960344488e+01 1.317770161298608905e-05
2.228127345334363341e+01 1.141916337450957946e-05
2.805046135754907866e+01 8.568172002561160442e-06
3.531343861556884889e+01 8.705125312159280534e-06
4.445698525097307652e+01 8.416892749387950087e-06
5.596802846420851552e+01 8.260538516149088282e-06
7.045957328161131272e+01 7.267449539718923766e-06
8.870334730839388726e+01 7.499851774305094223e-06
1.116708980377407130e+02 7.362248807181891133e-06
1.405853312975872882e+02 7.002859398364238356e-06
1.769864460960343422e+02 6.684410630638438088e-06
2.228127345334363838e+02 7.136607581238808940e-06
2.805046135754906231e+02 6.625681482548538005e-06
3.531343861556885599e+02 6.177911066331205849e-06
4.445698525097302536e+02 5.661360447985840372e-06
5.596802846420847573e+02 4.252923071838834427e-06
7.045957328161139230e+02 3.837532140817590307e-06
8.870334730839383610e+02 3.137238101982156983e-06
