# xi_im, xi_npair, xi_weight, Rg
2.384003005764729464e-06 4.066605000000000000e+07 4.092326966960501671e+07 1.000000000000000000e+00
3.851574046560768293e-07 6.418568000000000000e+07 6.459058571706718206e+07 1.000000000000000000e+00
-3.126164102554619108e-07 1.012967300000000000e+08 1.019330616580433846e+08 1.000000000000000000e+00
-4.652877258829367272e-07 1.599311180000000000e+08 1.609312276207410693e+08 1.000000000000000000e+00
-4.227072180244741414e-07 2.525018510000000000e+08 2.540753094268923998e+08 1.000000000000000000e+00
-1.092185854760984098e-07 3.989445170000000000e+08 4.014233390876572728e+08 1.000000000000000000e+00
-3.491967658593284192e-07 6.303302500000000000e+08 6.342353747481536865e+08 1.000000000000000000e+00
1.016997649261395727e-07 9.961902510000000000e+08 1.002344817165873170e+09 1.000000000000000000e+00
-4.127618750197348853e-07 1.574129924000000000e+09 1.583835851606348038e+09 1.000000000000000000e+00
-4.567610196500795484e-08 2.487858723000000000e+09 2.503136993558437824e+09 1.000000000000000000e+00
-8.813683847500283035e-09 3.928912395000000000e+09 3.952902736981713295e+09 1.000000000000000000e+00
2.049438442676131000e-07 6.202672816000000000e+09 6.240232956875659943e+09 1.000000000000000000e+00
-2.083123224282262377e-07 9.781004458000000000e+09 9.839572327896636963e+09 1.000000000000000000e+00
-2.009663318993997640e-07 1.539222792000000000e+10 1.548287277629821014e+10 1.000000000000000000e+00
-1.020935494608206312e-07 2.416920738700000000e+10 2.430803599439812088e+10 1.000000000000000000e+00
-1.695785572146968790e-07 3.784118559700000000e+10 3.805111874080348969e+10 1.000000000000000000e+00
1.790558928916195348e-08 5.906666549000000000e+10 5.937814637763845825e+10 1.000000000000000000e+00
-1.199193912430481556e-07 9.184560568200000000e+10 9.229902042416117859e+10 1.000000000000000000e+00
-1.753775493021620391e-07 1.421625704450000000e+11 1.428057914433067017e+11 1.000000000000000000e+00
-1.871191755396221078e-07 2.191509506480000000e+11 2.200324826353962708e+11 1.000000000000000000e+00
-2.157958956358345712e-07 3.367343331730000000e+11 3.379005697110642700e+11 1.000000000000000000e+00
-2.859249625036729042e-07 5.146899770210000000e+11 5.161366553774756470e+11 1.000000000000000000e+00
-4.441529971464978249e-07 7.809157112780000000e+11 7.825054307016522217e+11 1.000000000000000000e+00
-4.821783491435630189e-07 1.170620683022000000e+12 1.171912907375892334e+12 1.000000000000000000e+00
-4.143920149044608748e-07 1.729432901460000000e+12 1.729441028406918945e+12 1.000000000000000000e+00
-7.100089752751111435e-08 2.515080218551000000e+12 2.512240107190299805e+12 1.000000000000000000e+00
