# theta, gamma_t
2.805046135754908576e+00 2.760317566477892785e-04
3.531343861556885511e+00 1.608258850591080260e-04
4.445698525097306231e+00 1.302864623505668143e-04
5.596802846420849242e+00 1.469080511442679489e-04
7.045957328161134292e+00 1.203480287320760924e-04
8.870334730839386950e+00 1.070096966834994018e-04
1.116708980377407912e+01 7.780516055234120191e-05
1.405853312975872704e+01 5.801520993197939913e-05
1.769864460960344488e+01 6.128872328878800710e-05
2.228127345334363341e+01 2.580488673293470826e-05
2.805046135754907866e+01 3.365155867891883514e-05
3.531343861556884889e+01 1.054897275814451207e-05
4.445698525097307652e+01 1.421666987573697697e-05
5.596802846420851552e+01 1.176248743512733138e-06
7.045957328161131272e+01 1.205315559631219806e-05
8.870334730839388726e+01 6.514449327074333644e-06
1.116708980377407130e+02 8.133206912246928729e-06
1.405853312975872882e+02 5.040116509639169254e-06
1.769864460960343422e+02 -1.375145269159531210e-06
2.228127345334363838e+02 2.467253610270238808e-06
2.805046135754906231e+02 3.789096968382484373e-06
3.531343861556885599e+02 6.259397839040576315e-06
4.445698525097302536e+02 2.981371757030245312e-06
5.596802846420847573e+02 5.781366357637420318e-06
7.045957328161139230e+02 6.173465923892829906e-06
8.870334730839383610e+02 4.583880032544203262e-06
