# theta, gamma_t
2.805046135754908576e+00 1.683232127236329763e-03
3.531343861556885511e+00 1.302584938607815029e-03
4.445698525097306231e+00 1.012943092266966726e-03
5.596802846420849242e+00 7.340972309976573785e-04
7.045957328161134292e+00 6.508354914902990873e-04
8.870334730839386950e+00 5.040136155641465176e-04
1.116708980377407912e+01 4.496452161018710258e-04
1.405853312975872704e+01 3.678740235049522385e-04
1.769864460960344488e+01 3.359671241200497455e-04
2.228127345334363341e+01 2.889433311547917951e-04
2.805046135754907866e+01 2.590384976942510008e-04
3.531343861556884889e+01 2.124458149424418335e-04
4.445698525097307652e+01 1.867614079411393068e-04
5.596802846420851552e+01 1.609078007808606577e-04
7.045957328161131272e+01 1.418521551994206807e-04
8.870334730839388726e+01 1.118910111607374444e-04
1.116708980377407130e+02 8.641734773053855992e-05
1.405853312975872882e+02 6.668940342370504389e-05
1.769864460960343422e+02 4.422079482983817719e-05
2.228127345334363838e+02 2.843313498761778062e-05
2.805046135754906231e+02 2.003831484774184186e-05
3.531343861556885599e+02 1.345140412933909071e-05
4.445698525097302536e+02 9.344798554157324858e-06
5.596802846420847573e+02 1.724444826808218230e-05
7.045957328161139230e+02 1.192148680164982419e-05
8.870334730839383610e+02 -5.664193258147006266e-08
