# theta, gamma_t
2.805046135754908576e+00 1.653117908257054590e-03
3.531343861556885511e+00 1.353381047962996060e-03
4.445698525097306231e+00 1.085756812599630167e-03
5.596802846420849242e+00 8.514809519739890585e-04
7.045957328161134292e+00 7.009087993479928315e-04
8.870334730839386950e+00 5.633641218672762619e-04
1.116708980377407912e+01 4.387150288458210260e-04
1.405853312975872704e+01 3.609004613753958863e-04
1.769864460960344488e+01 3.063046777977143035e-04
2.228127345334363341e+01 2.655995719953030540e-04
2.805046135754907866e+01 2.254260537945684698e-04
3.531343861556884889e+01 1.872878274409303190e-04
4.445698525097307652e+01 1.576456516047886666e-04
5.596802846420851552e+01 1.374288579232844020e-04
7.045957328161131272e+01 1.180285401828071786e-04
8.870334730839388726e+01 9.438986891676841913e-05
1.116708980377407130e+02 7.057140057871834761e-05
1.405853312975872882e+02 5.372672187014697126e-05
1.769864460960343422e+02 3.666221814910530899e-05
2.228127345334363838e+02 2.632331137434535312e-05
2.805046135754906231e+02 1.615344592363274890e-05
3.531343861556885599e+02 1.662674815884555485e-05
4.445698525097302536e+02 1.409950058131090657e-05
5.596802846420847573e+02 2.082498614691486930e-05
7.045957328161139230e+02 4.708455566440345185e-06
8.870334730839383610e+02 -9.257571422612618256e-06
