# theta, gamma_t
2.805046135754908576e+00 6.225582975749997415e-04
3.531343861556885511e+00 4.711576022567832782e-04
4.445698525097306231e+00 3.693800383558023029e-04
5.596802846420849242e+00 3.816669254632162217e-04
7.045957328161134292e+00 2.743764731264154906e-04
8.870334730839386950e+00 2.348532081511229479e-04
1.116708980377407912e+01 2.320037978200293824e-04
1.405853312975872704e+01 2.021623761307898511e-04
1.769864460960344488e+01 1.663680195737773492e-04
2.228127345334363341e+01 1.424723688080711196e-04
2.805046135754907866e+01 1.272061626275170724e-04
3.531343861556884889e+01 1.190337856248385100e-04
4.445698525097307652e+01 1.051100906918864296e-04
5.596802846420851552e+01 9.711939481558852364e-05
7.045957328161131272e+01 7.704649300927747990e-05
8.870334730839388726e+01 4.054093168328464788e-05
1.116708980377407130e+02 2.862881109858722131e-05
1.405853312975872882e+02 1.996261575198927959e-05
1.769864460960343422e+02 1.111891164455277355e-05
2.228127345334363838e+02 6.354077710738123677e-06
2.805046135754906231e+02 -1.251115879013492470e-06
3.531343861556885599e+02 1.081984472130044350e-05
4.445698525097302536e+02 9.710667538945417336e-06
5.596802846420847573e+02 1.138819974092526659e-05
7.045957328161139230e+02 6.466762599064471942e-06
8.870334730839383610e+02 -4.003485513062835597e-06
