# theta, gamma_t
2.805046135754908576e+00 -1.691874962180999877e-05
3.531343861556885511e+00 1.098518666724667461e-04
4.445698525097306231e+00 3.841583718898282216e-05
5.596802846420849242e+00 -4.866028623309761984e-05
7.045957328161134292e+00 5.547798823162870168e-06
8.870334730839386950e+00 1.039341049617151766e-05
1.116708980377407912e+01 -2.307830512281181789e-05
1.405853312975872704e+01 1.617969589489310519e-06
1.769864460960344488e+01 1.181437803093176255e-05
2.228127345334363341e+01 -2.247278677394192307e-06
2.805046135754907866e+01 -6.202603580760362402e-06
3.531343861556884889e+01 -9.267160737407406074e-07
4.445698525097307652e+01 -3.120010321797816783e-06
5.596802846420851552e+01 -3.293103148562487321e-06
7.045957328161131272e+01 -6.021213918222560376e-06
8.870334730839388726e+01 -5.628422026483350286e-06
1.116708980377407130e+02 -1.436648661116421876e-06
1.405853312975872882e+02 -2.034440249011696679e-07
1.769864460960343422e+02 -4.290434231603452332e-06
2.228127345334363838e+02 -3.567384388622331248e-06
2.805046135754906231e+02 -1.448190012908887465e-06
3.531343861556885599e+02 4.498170152485647736e-06
4.445698525097302536e+02 6.066910553108177062e-06
5.596802846420847573e+02 5.005708404989455379e-06
7.045957328161139230e+02 3.884870748018548372e-06
8.870334730839383610e+02 6.715481426041973529e-06
