# theta, gamma_t
2.805046135754908576e+00 1.886355442736207220e-03
3.531343861556885511e+00 1.490512092057259428e-03
4.445698525097306231e+00 1.242843433431377797e-03
5.596802846420849242e+00 1.107519741049098555e-03
7.045957328161134292e+00 8.729232364364130411e-04
8.870334730839386950e+00 7.028495432710749015e-04
1.116708980377407912e+01 5.979853757349649392e-04
1.405853312975872704e+01 4.555465595781501252e-04
1.769864460960344488e+01 3.743896353131384515e-04
2.228127345334363341e+01 3.278992522704035541e-04
2.805046135754907866e+01 2.675287529079705112e-04
3.531343861556884889e+01 2.279532536931974218e-04
4.445698525097307652e+01 1.942550721186902542e-04
5.596802846420851552e+01 1.712785465425406041e-04
7.045957328161131272e+01 1.453918105534670149e-04
8.870334730839388726e+01 1.197470683056896403e-04
1.116708980377407130e+02 9.362884054866709241e-05
1.405853312975872882e+02 8.016309542197857141e-05
1.769864460960343422e+02 5.571532786345830408e-05
2.228127345334363838e+02 4.808442955973336717e-05
2.805046135754906231e+02 3.315743258794005252e-05
3.531343861556885599e+02 2.459294017841128055e-05
4.445698525097302536e+02 2.158519324814369458e-05
5.596802846420847573e+02 2.854254426411938797e-05
7.045957328161139230e+02 7.263694731442243589e-06
8.870334730839383610e+02 -1.272540580260105314e-06
