# theta, gamma_t
2.805046135754908576e+00 6.110963553348990290e-05
3.531343861556885511e+00 1.623888375925261170e-04
4.445698525097306231e+00 4.748672778501000433e-05
5.596802846420849242e+00 5.015757316406127130e-05
7.045957328161134292e+00 5.822415895144569825e-05
8.870334730839386950e+00 2.678133014015434993e-05
1.116708980377407912e+01 2.533026671366286366e-05
1.405853312975872704e+01 2.902435929475235185e-05
1.769864460960344488e+01 1.777288806978838729e-05
2.228127345334363341e+01 1.898241104429849481e-05
2.805046135754907866e+01 4.627670502220230797e-06
3.531343861556884889e+01 2.518669798478652438e-05
4.445698525097307652e+01 1.019557705011399605e-05
5.596802846420851552e+01 4.822641007740652800e-06
7.045957328161131272e+01 8.803567353720785575e-06
8.870334730839388726e+01 7.430562814043429553e-06
1.116708980377407130e+02 3.449750933248181269e-06
1.405853312975872882e+02 1.767595206901735605e-06
1.769864460960343422e+02 -5.561702182792722167e-06
2.228127345334363838e+02 -2.150457859833798603e-06
2.805046135754906231e+02 1.098713364032397048e-06
3.531343861556885599e+02 4.066456460887661705e-06
4.445698525097302536e+02 4.163208134202674949e-06
5.596802846420847573e+02 4.312286872497967294e-06
7.045957328161139230e+02 6.641473859636401266e-06
8.870334730839383610e+02 7.533951698812046364e-06
