# theta, gamma_t
2.805046135754908576e+00 9.778226902536996233e-07
3.531343861556885511e+00 7.228474926751135275e-07
4.445698525097306231e+00 1.220261120294725944e-06
5.596802846420849242e+00 -5.572448780890970585e-07
7.045957328161134292e+00 -2.181422355732245452e-07
8.870334730839386950e+00 5.303653826590355008e-07
1.116708980377407912e+01 2.527502123246442349e-07
1.405853312975872704e+01 -1.927183943574123735e-08
1.769864460960344488e+01 -5.085503569094601940e-08
2.228127345334363341e+01 8.394411996902044394e-08
2.805046135754907866e+01 1.090999386104844426e-07
3.531343861556884889e+01 2.582931360851570190e-08
4.445698525097307652e+01 -3.470749126006311831e-08
5.596802846420851552e+01 8.517399895451124890e-08
7.045957328161131272e+01 7.201161414646028089e-08
8.870334730839388726e+01 1.718509488562281696e-07
1.116708980377407130e+02 2.075535443816768515e-07
1.405853312975872882e+02 5.397509070148278349e-08
1.769864460960343422e+02 7.644967483081318776e-08
2.228127345334363838e+02 -1.223305643164585421e-07
2.805046135754906231e+02 4.088962052867046781e-08
3.531343861556885599e+02 9.783430962027530245e-08
4.445698525097302536e+02 -3.784765589892298139e-09
5.596802846420847573e+02 -5.413769047094641957e-08
7.045957328161139230e+02 1.832538760816412520e-08
8.870334730839383610e+02 -2.946574627617820170e-09
