# theta, gamma_x
2.805046135754908576e+00 3.908693760334602167e-05
3.531343861556885511e+00 -5.047946741667789535e-05
4.445698525097306231e+00 -1.906988449901022108e-05
5.596802846420849242e+00 -6.749136594211070733e-07
7.045957328161134292e+00 8.173372954983190424e-06
8.870334730839386950e+00 1.029283966040497770e-05
1.116708980377407912e+01 9.443268380153108763e-06
1.405853312975872704e+01 -1.186819569996694560e-05
1.769864460960344488e+01 -5.230115798168823872e-06
2.228127345334363341e+01 1.562206140600451201e-05
2.805046135754907866e+01 1.790066089296116936e-06
3.531343861556884889e+01 6.451147513535558006e-07
4.445698525097307652e+01 9.460857501183555020e-07
5.596802846420851552e+01 -3.584246709274129353e-07
7.045957328161131272e+01 -4.793943430696693235e-06
8.870334730839388726e+01 -2.216193196751833161e-06
1.116708980377407130e+02 2.117776331009887502e-06
1.405853312975872882e+02 1.078720431826806266e-06
1.769864460960343422e+02 2.177655097366096939e-06
2.228127345334363838e+02 1.177754847515731443e-07
2.805046135754906231e+02 -7.271601297722391961e-07
3.531343861556885599e+02 2.598608093548422511e-06
4.445698525097302536e+02 1.771885917752584517e-06
5.596802846420847573e+02 -4.263978150411993334e-08
7.045957328161139230e+02 8.374608094318930530e-07
8.870334730839383610e+02 -1.666830563399407674e-06
