# theta, gamma_x
2.805046135754908576e+00 4.823268029941770547e-05
3.531343861556885511e+00 2.495969822265617840e-05
4.445698525097306231e+00 -2.207914007833568676e-05
5.596802846420849242e+00 8.117580538795665825e-06
7.045957328161134292e+00 2.407151061660178326e-05
8.870334730839386950e+00 3.031943306781770228e-06
1.116708980377407912e+01 1.980199981522811207e-05
1.405853312975872704e+01 -4.673453750688913456e-06
1.769864460960344488e+01 -7.943151542877941399e-07
2.228127345334363341e+01 -1.061928750725456031e-05
2.805046135754907866e+01 -2.362148882816132213e-07
3.531343861556884889e+01 2.236771332109162323e-06
4.445698525097307652e+01 -7.104545844782443488e-07
5.596802846420851552e+01 4.968588899570045365e-06
7.045957328161131272e+01 5.885804535215305693e-07
8.870334730839388726e+01 4.144653538615556752e-06
1.116708980377407130e+02 2.325874144164652887e-06
1.405853312975872882e+02 2.116578562018817832e-06
1.769864460960343422e+02 3.241194229107382300e-06
2.228127345334363838e+02 -8.092161274187692466e-07
2.805046135754906231e+02 -1.260658148854715396e-08
3.531343861556885599e+02 4.271119627618583724e-07
4.445698525097302536e+02 8.142800241436723958e-07
5.596802846420847573e+02 -7.880767535980704564e-07
7.045957328161139230e+02 7.517319360146584913e-07
8.870334730839383610e+02 -4.699467466727202349e-07
