# theta, gamma_x
2.805046135754908576e+00 -1.482045521721807402e-07
3.531343861556885511e+00 -2.409299747617358090e-05
4.445698525097306231e+00 1.943749906181555521e-05
5.596802846420849242e+00 -5.995076233195219144e-06
7.045957328161134292e+00 -8.692428605055885849e-07
8.870334730839386950e+00 -1.178621558260653732e-05
1.116708980377407912e+01 2.357471130983860417e-05
1.405853312975872704e+01 1.044623864709267402e-05
1.769864460960344488e+01 2.362659453169856400e-06
2.228127345334363341e+01 1.468430026718720823e-05
2.805046135754907866e+01 -1.569619591354108682e-06
3.531343861556884889e+01 2.836367880803030451e-06
4.445698525097307652e+01 3.108734818590246729e-06
5.596802846420851552e+01 7.032830729365227698e-06
7.045957328161131272e+01 3.932729380857220119e-06
8.870334730839388726e+01 -1.127712065225857793e-06
1.116708980377407130e+02 -3.817949110749395525e-07
1.405853312975872882e+02 -2.166325001410014207e-06
1.769864460960343422e+02 -1.887544739488998379e-06
2.228127345334363838e+02 -5.171108455567642724e-06
2.805046135754906231e+02 -1.675037731969868630e-06
3.531343861556885599e+02 -1.675725066412131484e-07
4.445698525097302536e+02 1.938871702236763738e-06
5.596802846420847573e+02 -7.337094819566163990e-07
7.045957328161139230e+02 -1.473443794107427907e-07
8.870334730839383610e+02 9.440440842918691503e-07
