# theta, gamma_x
2.805046135754908576e+00 -1.498027460992568935e-05
3.531343861556885511e+00 -5.531595668669657287e-05
4.445698525097306231e+00 7.322495975712558097e-06
5.596802846420849242e+00 -3.458924044528071437e-05
7.045957328161134292e+00 1.207353656141520672e-05
8.870334730839386950e+00 3.546230140098904745e-06
1.116708980377407912e+01 -1.672681017130517436e-05
1.405853312975872704e+01 -2.523410196321133469e-05
1.769864460960344488e+01 -1.495125867251492352e-06
2.228127345334363341e+01 -2.414460810857712612e-06
2.805046135754907866e+01 1.423561767910213099e-05
3.531343861556884889e+01 7.501586409601275262e-06
4.445698525097307652e+01 4.813333860194823237e-06
5.596802846420851552e+01 -2.784894699215912666e-06
7.045957328161131272e+01 -3.549048142662902983e-06
8.870334730839388726e+01 -1.636076432357792802e-06
1.116708980377407130e+02 -1.803890125217149885e-06
1.405853312975872882e+02 -7.853782064680569198e-07
1.769864460960343422e+02 1.149647212786937362e-07
2.228127345334363838e+02 -1.633155230427175129e-06
2.805046135754906231e+02 -2.349636633472013905e-06
3.531343861556885599e+02 1.270553281959113189e-06
4.445698525097302536e+02 1.917457485977920397e-06
5.596802846420847573e+02 -3.081423261075417105e-07
7.045957328161139230e+02 -1.584138746913781208e-06
8.870334730839383610e+02 -1.353740362798383968e-06
