# theta, gamma_x
2.805046135754908576e+00 5.464789477850737123e-05
3.531343861556885511e+00 6.265198636477445164e-05
4.445698525097306231e+00 -1.452806168539386238e-05
5.596802846420849242e+00 6.609040913108464504e-06
7.045957328161134292e+00 -3.632184646377606575e-06
8.870334730839386950e+00 1.360435119895143985e-05
1.116708980377407912e+01 -1.620739651479081568e-06
1.405853312975872704e+01 1.175196673689793108e-05
1.769864460960344488e+01 8.201093472222659723e-06
2.228127345334363341e+01 -1.411878586237659338e-05
2.805046135754907866e+01 -1.018543952172782876e-05
3.531343861556884889e+01 -1.184357287947954513e-05
4.445698525097307652e+01 4.879074550017355508e-06
5.596802846420851552e+01 -9.981756189058120523e-07
7.045957328161131272e+01 -9.388840672108257956e-07
8.870334730839388726e+01 1.970573277668930478e-06
1.116708980377407130e+02 1.100501405845407070e-06
1.405853312975872882e+02 -8.094258945298806746e-07
1.769864460960343422e+02 2.440264536006469907e-08
2.228127345334363838e+02 -2.550385131625137978e-06
2.805046135754906231e+02 1.284577982738204795e-07
3.531343861556885599e+02 -1.128607517351044055e-06
4.445698525097302536e+02 1.085874248540146795e-06
5.596802846420847573e+02 -1.121520666987072462e-06
7.045957328161139230e+02 -1.015859034407744861e-06
8.870334730839383610e+02 -2.383905337554817952e-07
