# theta, gamma_x
2.805046135754908576e+00 -1.684400457613919428e-05
3.531343861556885511e+00 3.579448548855553583e-05
4.445698525097306231e+00 1.187204605779885170e-05
5.596802846420849242e+00 2.674262117625621405e-05
7.045957328161134292e+00 2.130534848003922150e-05
8.870334730839386950e+00 1.496036565753213171e-05
1.116708980377407912e+01 -2.533220326838401837e-05
1.405853312975872704e+01 -1.751544550486750822e-05
1.769864460960344488e+01 -6.633239100851630042e-07
2.228127345334363341e+01 4.374309696793049216e-06
2.805046135754907866e+01 5.937790907124844479e-06
3.531343861556884889e+01 1.069248003201332139e-06
4.445698525097307652e+01 -1.280297458038418595e-06
5.596802846420851552e+01 1.709138690086011566e-06
7.045957328161131272e+01 -1.603370779165823809e-06
8.870334730839388726e+01 -3.194922048984265032e-06
1.116708980377407130e+02 -1.420942989123958408e-06
1.405853312975872882e+02 2.905981211455823506e-06
1.769864460960343422e+02 3.274910887470200671e-07
2.228127345334363838e+02 -2.988847771405455872e-07
2.805046135754906231e+02 -8.194854362972040112e-07
3.531343861556885599e+02 -9.826422839326619295e-07
4.445698525097302536e+02 2.055838603003955041e-06
5.596802846420847573e+02 -5.286445577797294705e-07
7.045957328161139230e+02 -8.612010815327306911e-07
8.870334730839383610e+02 1.051431472530146518e-07
