# theta, gamma_x
2.805046135754908576e+00 -1.749101507443447725e-05
3.531343861556885511e+00 -3.387817090503264224e-05
4.445698525097306231e+00 1.974679741884904818e-05
5.596802846420849242e+00 8.874455355582199894e-06
7.045957328161134292e+00 3.690706332194809887e-05
8.870334730839386950e+00 -1.451736805702949684e-05
1.116708980377407912e+01 -5.342772641924983776e-06
1.405853312975872704e+01 3.035191717981042127e-06
1.769864460960344488e+01 -1.989794858802846557e-05
2.228127345334363341e+01 -9.893970652323206917e-06
2.805046135754907866e+01 -9.588934446726052519e-06
3.531343861556884889e+01 -3.599595874860530292e-06
4.445698525097307652e+01 -4.128782388845681324e-06
5.596802846420851552e+01 -1.505308342723663861e-06
7.045957328161131272e+01 3.969568037839698557e-06
8.870334730839388726e+01 7.165176832895147222e-07
1.116708980377407130e+02 1.841905369220760070e-06
1.405853312975872882e+02 5.199710693075167495e-06
1.769864460960343422e+02 4.718808288700019398e-06
2.228127345334363838e+02 5.552822999797535420e-07
2.805046135754906231e+02 -2.961020813891232091e-06
3.531343861556885599e+02 -2.450831951714864328e-06
4.445698525097302536e+02 -1.737323232927758436e-06
5.596802846420847573e+02 -8.812836896413453447e-07
7.045957328161139230e+02 6.441927973105016666e-07
8.870334730839383610e+02 -1.343768703861888875e-06
