# theta, gamma_x
2.805046135754908576e+00 -5.433881190254887471e-05
3.531343861556885511e+00 -5.236228794684732961e-06
4.445698525097306231e+00 3.560799412023634602e-05
5.596802846420849242e+00 -2.090862582622561347e-06
7.045957328161134292e+00 -2.100613742484092812e-06
8.870334730839386950e+00 -7.731721966787820556e-06
1.116708980377407912e+01 -1.982245713462661135e-05
1.405853312975872704e+01 4.465351145015623387e-07
1.769864460960344488e+01 6.876711684924638299e-06
2.228127345334363341e+01 4.101025983079966809e-06
2.805046135754907866e+01 4.420326456563991904e-06
3.531343861556884889e+01 4.833429123689811819e-06
4.445698525097307652e+01 1.156436395360815756e-06
5.596802846420851552e+01 6.170825115676576893e-06
7.045957328161131272e+01 -1.564359341536614012e-06
8.870334730839388726e+01 -6.083725524243264188e-06
1.116708980377407130e+02 -2.773267479552060147e-06
1.405853312975872882e+02 -2.249008244236177167e-06
1.769864460960343422e+02 2.874956344139457658e-06
2.228127345334363838e+02 2.542916406525994167e-06
2.805046135754906231e+02 5.098115094713128537e-07
3.531343861556885599e+02 -1.375390913533330020e-06
4.445698525097302536e+02 3.536326134305574402e-06
5.596802846420847573e+02 6.848399879673875303e-07
7.045957328161139230e+02 -4.205455552662887486e-07
8.870334730839383610e+02 -3.046514598534018047e-07
