# theta, gamma_t
2.805046135754908576e+00 -1.279018654478477630e-05
3.531343861556885511e+00 7.751670424099386727e-06
4.445698525097306231e+00 -7.595370123834714005e-06
5.596802846420849242e+00 -3.568572443471579776e-06
7.045957328161134292e+00 -4.835825352102127602e-06
8.870334730839386950e+00 -6.423896627322595215e-06
1.116708980377407912e+01 -3.942978117658004323e-06
1.405853312975872704e+01 -8.404814253876194082e-06
1.769864460960344488e+01 -7.914626233311482999e-06
2.228127345334363341e+01 -3.414412273693471617e-06
2.805046135754907866e+01 -5.450711231539224504e-06
3.531343861556884889e+01 -5.895247550428351144e-06
4.445698525097307652e+01 -1.597933733921312288e-06
5.596802846420851552e+01 -1.566987684145570229e-06
7.045957328161131272e+01 -2.478696047676951525e-06
8.870334730839388726e+01 -1.658878952053392297e-06
1.116708980377407130e+02 -4.573286391845031603e-06
1.405853312975872882e+02 -7.313044556393336226e-06
1.769864460960343422e+02 -1.073757262230166434e-05
2.228127345334363838e+02 -1.198223856025236111e-05
2.805046135754906231e+02 -9.281433455816949409e-06
3.531343861556885599e+02 -4.297078521713147766e-06
4.445698525097302536e+02 3.400844684863890599e-06
5.596802846420847573e+02 8.857413017251474123e-06
7.045957328161139230e+02 -1.536190852057581790e-06
8.870334730839383610e+02 -9.810981514453279758e-06
