# theta, gamma_t
2.805046135754908576e+00 -1.989675076212608226e-05
3.531343861556885511e+00 -2.243365756173698445e-05
4.445698525097306231e+00 -6.327832481891066999e-06
5.596802846420849242e+00 -1.909885625041376174e-05
7.045957328161134292e+00 -9.375418694937870772e-06
8.870334730839386950e+00 -5.703472304274049904e-06
1.116708980377407912e+01 -7.222056457711861501e-06
1.405853312975872704e+01 -1.019145846500988928e-05
1.769864460960344488e+01 -8.296893384004390022e-06
2.228127345334363341e+01 -4.933395766165130931e-06
2.805046135754907866e+01 -7.920842115300575599e-07
3.531343861556884889e+01 -2.535091685124088099e-06
4.445698525097307652e+01 -4.647615891006206554e-06
5.596802846420851552e+01 -1.935329884476958226e-06
7.045957328161131272e+01 -1.544906851975968084e-06
8.870334730839388726e+01 -4.577557453042784211e-06
1.116708980377407130e+02 -1.125069081901152512e-05
1.405853312975872882e+02 -1.259422967011687520e-05
1.769864460960343422e+02 -1.961342785799399216e-05
2.228127345334363838e+02 -2.018217175386184924e-05
2.805046135754906231e+02 -1.997237799584231359e-05
3.531343861556885599e+02 -1.803235834283497142e-05
4.445698525097302536e+02 -9.322944015531737030e-06
5.596802846420847573e+02 2.579589742133187987e-06
7.045957328161139230e+02 -8.678961170857215770e-06
8.870334730839383610e+02 -1.675908699516203711e-05
