# theta, gamma_t
2.805046135754908576e+00 -1.756292737782411278e-05
3.531343861556885511e+00 -8.137534173891863642e-06
4.445698525097306231e+00 -3.601039748333541772e-06
5.596802846420849242e+00 -9.920191739559412012e-06
7.045957328161134292e+00 -6.048829536187693182e-06
8.870334730839386950e+00 -6.918126575790038046e-06
1.116708980377407912e+01 -5.259015052485576813e-06
1.405853312975872704e+01 -4.501372085158893289e-06
1.769864460960344488e+01 -8.434889687739915344e-06
2.228127345334363341e+01 -5.588566976909143977e-06
2.805046135754907866e+01 -7.080984220737228239e-06
3.531343861556884889e+01 -5.265680044894228214e-06
4.445698525097307652e+01 -2.707436399886119405e-06
5.596802846420851552e+01 -5.448766580694189804e-06
7.045957328161131272e+01 -8.360909630158159961e-06
8.870334730839388726e+01 -5.084616686368140167e-06
1.116708980377407130e+02 -4.203896149626984803e-06
1.405853312975872882e+02 -4.218159394364404154e-06
1.769864460960343422e+02 -7.790242861395561756e-06
2.228127345334363838e+02 -6.083750784138288581e-06
2.805046135754906231e+02 -4.759461423134420162e-06
3.531343861556885599e+02 -9.827561381423915985e-07
4.445698525097302536e+02 -6.942056834186301829e-07
5.596802846420847573e+02 5.686579945109650422e-07
7.045957328161139230e+02 -1.917187648176517982e-06
8.870334730839383610e+02 -2.345512279737824988e-06
