# theta, gamma_t
2.805046135754908576e+00 -1.143441444789482059e-05
3.531343861556885511e+00 -1.874210188860537250e-05
4.445698525097306231e+00 -1.742852773847256107e-05
5.596802846420849242e+00 -1.867948202035820351e-05
7.045957328161134292e+00 -1.464075907212889242e-05
8.870334730839386950e+00 -7.443776774974605022e-06
1.116708980377407912e+01 -9.274617101792801863e-06
1.405853312975872704e+01 -8.367405019941372325e-06
1.769864460960344488e+01 -7.923401975113006360e-06
2.228127345334363341e+01 -4.558528021392374842e-06
2.805046135754907866e+01 -1.995269558889670928e-07
3.531343861556884889e+01 -2.405956212066215850e-06
4.445698525097307652e+01 -4.460266030741035358e-06
5.596802846420851552e+01 -2.203374500192980980e-06
7.045957328161131272e+01 -1.748100502753524915e-06
8.870334730839388726e+01 -4.675463608696816396e-06
1.116708980377407130e+02 -1.116091389189936332e-05
1.405853312975872882e+02 -1.295731399082422123e-05
1.769864460960343422e+02 -1.948951875505283948e-05
2.228127345334363838e+02 -2.006224359340801324e-05
2.805046135754906231e+02 -1.995501879708862575e-05
3.531343861556885599e+02 -1.781443754058272000e-05
4.445698525097302536e+02 -9.254344455025690155e-06
5.596802846420847573e+02 2.498605900276704390e-06
7.045957328161139230e+02 -8.641197039363177564e-06
8.870334730839383610e+02 -1.662429630917718179e-05
