# theta, gamma_t
2.805046135754908576e+00 -1.537303380022640834e-05
3.531343861556885511e+00 -9.905181412003365645e-06
4.445698525097306231e+00 -4.303981532186924213e-06
5.596802846420849242e+00 4.352748424485594840e-06
7.045957328161134292e+00 -2.556666891144244081e-06
8.870334730839386950e+00 -6.297124179063558773e-06
1.116708980377407912e+01 -7.370908775231347761e-06
1.405853312975872704e+01 -9.373927900074173123e-06
1.769864460960344488e+01 -6.520868695651167751e-06
2.228127345334363341e+01 -2.323830372024070715e-06
2.805046135754907866e+01 -5.463298609758253937e-06
3.531343861556884889e+01 -4.545668101026058717e-06
4.445698525097307652e+01 -6.953675545726714385e-07
5.596802846420851552e+01 -1.580647804563053013e-06
7.045957328161131272e+01 -2.543867080401555791e-06
8.870334730839388726e+01 -1.447334422692459206e-06
1.116708980377407130e+02 -4.822025541165572030e-06
1.405853312975872882e+02 -7.289456038605705030e-06
1.769864460960343422e+02 -1.071144352921385240e-05
2.228127345334363838e+02 -1.205250872295945317e-05
2.805046135754906231e+02 -9.541688037847398195e-06
3.531343861556885599e+02 -4.287990057335775824e-06
4.445698525097302536e+02 3.278879967086570925e-06
5.596802846420847573e+02 8.759481803100400410e-06
7.045957328161139230e+02 -1.538264735553664392e-06
8.870334730839383610e+02 -9.734557771060196261e-06
