# theta, gamma_t
2.805046135754908576e+00 -1.964980223109852141e-05
3.531343861556885511e+00 -2.124381663813405843e-05
4.445698525097306231e+00 -1.215834704124684571e-05
5.596802846420849242e+00 -6.163609085122771050e-06
7.045957328161134292e+00 -1.062187432092874020e-05
8.870334730839386950e+00 -6.204222155423093632e-06
1.116708980377407912e+01 -7.208037477800067891e-07
1.405853312975872704e+01 -4.071180265488758305e-06
1.769864460960344488e+01 -6.505520410597513070e-06
2.228127345334363341e+01 -5.668602236667956936e-06
2.805046135754907866e+01 -2.568987432670637098e-06
3.531343861556884889e+01 -3.799137816363286644e-06
4.445698525097307652e+01 -3.419733214046794384e-06
5.596802846420851552e+01 2.233437950929303453e-06
7.045957328161131272e+01 7.106553347384344300e-07
8.870334730839388726e+01 -3.651216882922769464e-06
1.116708980377407130e+02 -1.398059470715412441e-06
1.405853312975872882e+02 -3.538451334173640853e-06
1.769864460960343422e+02 -1.105140511593991413e-05
2.228127345334363838e+02 -1.318396754601383047e-05
2.805046135754906231e+02 -1.074983773073141321e-05
3.531343861556885599e+02 -8.905067084193850382e-06
4.445698525097302536e+02 -8.843003487653543858e-06
5.596802846420847573e+02 -1.528048461787672511e-07
7.045957328161139230e+02 -6.018644420049575197e-06
8.870334730839383610e+02 -1.797754695786760252e-05
