# xi_im, xi_npair, xi_weight, Rg
-4.157922767866461400e-05 3.491675100000000000e+07 4.183799696305651069e+08 1.000000000000000000e+00
-1.299957077927239648e-07 5.465216300000000000e+07 6.543141324570238590e+08 1.000000000000000000e+00
1.940759108032491268e-05 8.568521000000000000e+07 1.025307741453355908e+09 1.000000000000000000e+00
-2.745300273929740203e-05 1.344533730000000000e+08 1.608005838370906115e+09 1.000000000000000000e+00
-3.804770786148769065e-05 2.110668540000000000e+08 2.523215411139885426e+09 1.000000000000000000e+00
2.242641358117330140e-05 3.317743380000000000e+08 3.964854379508086205e+09 1.000000000000000000e+00
-1.266176270488038388e-05 5.219107890000000000e+08 6.235051512693411827e+09 1.000000000000000000e+00
1.480525701367774851e-05 8.213029870000000000e+08 9.808825233506429672e+09 1.000000000000000000e+00
1.017983941340483015e-05 1.293275023000000000e+09 1.544243786191337204e+10 1.000000000000000000e+00
2.608099898769691601e-08 2.037759902000000000e+09 2.432699825988521194e+10 1.000000000000000000e+00
-1.175521215532356813e-06 3.211352038000000000e+09 3.832948375911296082e+10 1.000000000000000000e+00
-2.588029774265354083e-06 5.060433385000000000e+09 6.038807757134283447e+10 1.000000000000000000e+00
-3.930465309963800826e-06 7.969716160000000000e+09 9.509036691676750183e+10 1.000000000000000000e+00
-5.634283878015329348e-06 1.253899210300000000e+10 1.495866148730022278e+11 1.000000000000000000e+00
-6.624353846420700219e-06 1.970956422600000000e+10 2.350925349979664307e+11 1.000000000000000000e+00
-3.737021164272120427e-06 3.093093785600000000e+10 3.688717258420768433e+11 1.000000000000000000e+00
-5.344251197473245476e-06 4.845434836800000000e+10 5.777332156560906982e+11 1.000000000000000000e+00
-4.114445500215127980e-06 7.572979321600000000e+10 9.027677361465164795e+11 1.000000000000000000e+00
-2.298087068291802174e-06 1.179680447500000000e+11 1.405967461845906250e+12 1.000000000000000000e+00
5.252039938348163468e-07 1.831364705250000000e+11 2.182256492169466797e+12 1.000000000000000000e+00
1.936321663826020933e-06 2.832835635460000000e+11 3.375035795435644043e+12 1.000000000000000000e+00
2.004051409424539509e-06 4.361864335560000000e+11 5.195760207021093750e+12 1.000000000000000000e+00
-9.962337040411799466e-07 6.667378648790000000e+11 7.940351594336149414e+12 1.000000000000000000e+00
-2.083346822938752047e-06 1.008763161526000000e+12 1.200991295969871875e+13 1.000000000000000000e+00
-2.542445201484884396e-06 1.508050536685000000e+12 1.794921490995526172e+13 1.000000000000000000e+00
3.655434817418397602e-06 2.226477930948000000e+12 2.649381001467120312e+13 1.000000000000000000e+00
