# xi_im, xi_npair, xi_weight, Rg
9.058688723350957815e-05 3.627439900000000000e+07 2.949823759032461643e+08 1.000000000000000000e+00
-3.192925366188172038e-05 5.695839100000000000e+07 4.630318122007166147e+08 1.000000000000000000e+00
2.723106643390413455e-05 8.958323000000000000e+07 7.278766056365290880e+08 1.000000000000000000e+00
-1.426850877633143332e-05 1.409171090000000000e+08 1.144649131747928143e+09 1.000000000000000000e+00
-5.057377707756612796e-06 2.217798780000000000e+08 1.800961299519520044e+09 1.000000000000000000e+00
4.021489761732181182e-06 3.493649050000000000e+08 2.836265447618943214e+09 1.000000000000000000e+00
1.877035099388967544e-05 5.504991920000000000e+08 4.467930850241674423e+09 1.000000000000000000e+00
4.303879502654122851e-06 8.677814310000000000e+08 7.041380326571143150e+09 1.000000000000000000e+00
6.598687090265590987e-06 1.368635537000000000e+09 1.110310878053521347e+10 1.000000000000000000e+00
1.541910727777148187e-07 2.159411571000000000e+09 1.751518389133197784e+10 1.000000000000000000e+00
-6.319287055506214788e-06 3.407789944000000000e+09 2.763628362441810608e+10 1.000000000000000000e+00
5.261872261565511843e-06 5.377529649000000000e+09 4.360364067077829742e+10 1.000000000000000000e+00
1.113019329205055557e-06 8.479928747000000000e+09 6.875102922403269958e+10 1.000000000000000000e+00
2.831177516271904207e-06 1.335770197200000000e+10 1.082847365686982727e+11 1.000000000000000000e+00
4.581120840044435625e-06 2.101941371700000000e+10 1.703806322599067993e+11 1.000000000000000000e+00
2.926286907674488402e-06 3.302269662400000000e+10 2.676558267130813293e+11 1.000000000000000000e+00
-8.625162180016857699e-07 5.177926458500000000e+10 4.196581832658350830e+11 1.000000000000000000e+00
3.931152363079000899e-06 8.096279410700000000e+10 6.561301820553392334e+11 1.000000000000000000e+00
-2.380399949646988998e-06 1.261579371950000000e+11 1.022266490672838379e+12 1.000000000000000000e+00
-1.046837899686600061e-05 1.959623659040000000e+11 1.587821174880413330e+12 1.000000000000000000e+00
-1.142391265190332109e-05 3.032732575020000000e+11 2.457259386520151855e+12 1.000000000000000000e+00
-8.425755507096030175e-06 4.672027616590000000e+11 3.785535723449996582e+12 1.000000000000000000e+00
-6.807042558217013031e-06 7.148971412050000000e+11 5.792496327112277344e+12 1.000000000000000000e+00
-1.058585146338212574e-05 1.083710993923000000e+12 8.780277437009190430e+12 1.000000000000000000e+00
-1.065789148416446339e-05 1.621758213741000000e+12 1.313732635696105078e+13 1.000000000000000000e+00
-2.042854843483179513e-06 2.396453165937000000e+12 1.940337724840063281e+13 1.000000000000000000e+00
