# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
5.240607043469852234e-06 1.767329322000000000e+09 1.438050542858929062e+10 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
5.628668022775016764e-06 2.784127224000000000e+09 2.265451420028240585e+10 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
9.596049398764549670e-06 4.389622271000000000e+09 3.571879971743959045e+10 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
3.995906845506353214e-06 6.921849906000000000e+09 5.632400152944469452e+10 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
2.518327847471982002e-06 1.091589105900000000e+10 8.882536646965318298e+10 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
4.439307048095680998e-06 1.722426962800000000e+10 1.401591365297510986e+11 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
4.145506170260137892e-06 2.719053435500000000e+10 2.212595212923461304e+11 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-8.070457611073833885e-07 4.292916680400000000e+10 3.493358667592972412e+11 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-3.549747201137822945e-06 6.779751922700000000e+10 5.517105572703247070e+11 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-6.425418573295605881e-06 1.071100506400000000e+11 8.716371026487677002e+11 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-1.223974279183856156e-06 1.692066291160000000e+11 1.376996102431186523e+12 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
7.914594060504069145e-07 2.672120084970000000e+11 2.174606558072297363e+12 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
3.009919178531972774e-06 4.216393790560000000e+11 3.431426668892077637e+12 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
2.072456388848028890e-06 6.645347363170000000e+11 5.408295473323909180e+12 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
2.449325286429950565e-06 1.045944774212000000e+12 8.512590382167279297e+12 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
3.449868904402923047e-06 1.643307906942000000e+12 1.337451934888359766e+13 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
6.721594966583845516e-07 2.576738565520000000e+12 2.097186245517015234e+13 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
1.697846454584607980e-06 4.029131830688000000e+12 3.279325991650718359e+13 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-2.830153972578892310e-06 6.278399412649000000e+12 5.110026147042863281e+13 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-7.498203501549267352e-06 9.749956608155000000e+12 7.935819091154810938e+13 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-9.877741782497091071e-06 1.509210457127700000e+13 1.228439243859811094e+14 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-7.708387929406742162e-06 2.325343073602100000e+13 1.892811080552950938e+14 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-7.066476239175400102e-06 3.558753647743900000e+13 2.896898391019618750e+14 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-9.075766129987304832e-06 5.395361837593100000e+13 4.391903205544870625e+14 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-8.359815843277950439e-06 8.074138031782600000e+13 6.572573237976122500e+14 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
-2.150973736130078264e-06 1.192765096260560000e+14 9.709544543526872500e+14 1.000000000000000000e+00 1.409279875000000000e+06 7.046400000000000000e+07
