# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
4.401798349980368409e-06 1.773063112000000000e+09 1.442714599374312210e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
1.173303397238075543e-06 2.793087261000000000e+09 2.272723074310601425e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
4.728121395353309612e-06 4.403918955000000000e+09 3.583504335518521881e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.179628587005791905e-06 6.944009937000000000e+09 5.650472104132885742e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.585091732195004460e-06 1.095112451200000000e+10 8.911236173628358459e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-1.441752378803265219e-06 1.727967109700000000e+10 1.406096713553458252e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.309648899574536428e-07 2.727780412800000000e+10 2.219695604376064148e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.754040625541041554e-06 4.306691741700000000e+10 3.504564514032720337e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-2.364366028549079559e-06 6.801602582000000000e+10 5.534880241804300537e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-6.168002462354480641e-06 1.074567636260000000e+11 8.744593974157281494e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-9.507372684518117595e-07 1.697538975120000000e+11 1.381449241548894531e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
1.094758402213779645e-06 2.680805982690000000e+11 2.181679325287269531e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.912456747684818065e-06 4.230068946750000000e+11 3.442556464492831055e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
1.526079640532317785e-06 6.666956251960000000e+11 5.425881943412166016e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.488149350973589437e-06 1.049331277072000000e+12 8.540156477238635742e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
3.558725532888358615e-06 1.648642466482000000e+12 1.341794245033207617e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
4.929025431883623264e-07 2.585106252985000000e+12 2.103995522620831641e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
1.893834372117755939e-06 4.042232121571000000e+12 3.289987557698639062e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-2.622538185251632535e-06 6.298819292426000000e+12 5.126646397388996094e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-7.403066584262383086e-06 9.781884557657000000e+12 7.961809082057329688e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-9.783064466607946082e-06 1.514168026617300000e+13 1.232474043680007812e+14 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-7.580466104983896914e-06 2.332997738127500000e+13 1.899040696716402188e+14 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-7.101454735507489967e-06 3.570454052453000000e+13 2.906421119976070000e+14 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-8.966293057171862706e-06 5.413088358222300000e+13 4.406331113014233750e+14 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-8.348953016599223984e-06 8.100684259801200000e+13 6.594180721969671250e+14 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-2.141433969445590394e-06 1.196706722087180000e+14 9.741631244589486250e+14 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
