# xi_im, xi_npair, xi_weight, Rg
1.106231297183894430e-05 4.531550800000000000e+07 5.409858636423807144e+08 1.000000000000000000e+00
-2.622972205326000951e-05 7.092237900000000000e+07 8.465287478986173868e+08 1.000000000000000000e+00
-2.532917224631030798e-05 1.111678090000000000e+08 1.326572721722121000e+09 1.000000000000000000e+00
3.340551819850654848e-05 1.744596910000000000e+08 2.081632733144898415e+09 1.000000000000000000e+00
-3.802892458895346864e-06 2.740567440000000000e+08 3.269625963378493786e+09 1.000000000000000000e+00
6.873550407871212268e-06 4.310641420000000000e+08 5.142102303887154579e+09 1.000000000000000000e+00
7.401848368489609738e-06 6.787612490000000000e+08 8.095645888390438080e+09 1.000000000000000000e+00
1.612218498678165974e-05 1.069631641000000000e+09 1.275689315745092773e+10 1.000000000000000000e+00
-4.468038137133246750e-06 1.686431267000000000e+09 2.011144177394001770e+10 1.000000000000000000e+00
-8.578065696551942921e-06 2.660049502000000000e+09 3.172145722959391785e+10 1.000000000000000000e+00
-8.723270615108595348e-06 4.196137540000000000e+09 5.003718689381542206e+10 1.000000000000000000e+00
9.148981956117016085e-07 6.616268252000000000e+09 7.889189300570835876e+10 1.000000000000000000e+00
8.705177219077009427e-06 1.042619339200000000e+10 1.243195480624519196e+11 1.000000000000000000e+00
1.062217407372591485e-06 1.641486293100000000e+10 1.957238320744567261e+11 1.000000000000000000e+00
-2.874135694023314400e-06 2.580888893000000000e+10 3.077246440232463379e+11 1.000000000000000000e+00
-5.788944945321670555e-06 4.050847292900000000e+10 4.829657450120930176e+11 1.000000000000000000e+00
-7.235926319982711437e-06 6.345585789700000000e+10 7.565086730164390869e+11 1.000000000000000000e+00
-1.435642806353312099e-05 9.914560652500000000e+10 1.181919594926570557e+12 1.000000000000000000e+00
-4.874260521956989163e-06 1.544525561430000000e+11 1.841078193473958008e+12 1.000000000000000000e+00
-3.534734464883603477e-06 2.397266230800000000e+11 2.857286644758839844e+12 1.000000000000000000e+00
-4.420540073826681561e-06 3.707851745780000000e+11 4.419007549502669922e+12 1.000000000000000000e+00
-4.642479635024515619e-06 5.707746740220000000e+11 6.802048306755992188e+12 1.000000000000000000e+00
-9.468793958143709494e-06 8.724393298860000000e+11 1.039622467902593359e+13 1.000000000000000000e+00
-7.529658413688845211e-06 1.319995915244000000e+12 1.572706982574663672e+13 1.000000000000000000e+00
-3.059061311397305054e-06 1.972645185723000000e+12 2.349758966499086719e+13 1.000000000000000000e+00
2.763032677852703736e-06 2.913538461609000000e+12 3.469300077601299219e+13 1.000000000000000000e+00
