# theta, gammat_shot_noise
2.805046135754705627e+00 1.864655919903966060e-09
3.531343861556119457e+00 1.426259015046620572e-09
4.445698525095699516e+00 9.383104205399353710e-10
5.596802846418014177e+00 6.618372719018645211e-10
7.045957328156546851e+00 3.743138425431566777e-10
8.870334730832327708e+00 3.205826969871267875e-10
1.116708980376357552e+01 1.867750389073647533e-10
1.405853312974346814e+01 1.328466336644006190e-10
1.769864460958168095e+01 1.202089558307844207e-10
2.228127345331300901e+01 8.138880714689868743e-11
2.805046135750647807e+01 8.127020338857166168e-11
3.531343861551010122e+01 8.499826108838289290e-11
4.445698525089266440e+01 8.205385279534059964e-11
5.596802846409915588e+01 8.903438184893253269e-11
7.045957328146349141e+01 1.011206801372562250e-10
8.870334730819496372e+01 1.331562552488506944e-10
1.116708980374742026e+02 1.923494797957817702e-10
1.405853312972313063e+02 3.181475395216701798e-10
1.769864460955607228e+02 4.657195213013929724e-10
2.228127345328078661e+02 7.070228796002806985e-10
2.805046135746590039e+02 1.043743226364818801e-09
3.531343861545901746e+02 1.338785885149481108e-09
4.445698525082834749e+02 1.191866130591589304e-09
5.596802846401818670e+02 8.514243224040773600e-10
7.045957328136156548e+02 7.832769696650500171e-10
8.870334730806664538e+02 8.079246633408868662e-10
