# theta, gammat_shot_noise
2.805046135754705627e+00 2.599135585227216030e-09
3.531343861556119457e+00 1.623724001897725502e-09
4.445698525095699516e+00 1.002824160367575468e-09
5.596802846418014177e+00 7.295812065388659965e-10
7.045957328156546851e+00 3.978527737538558005e-10
8.870334730832327708e+00 2.642355392387474860e-10
1.116708980376357552e+01 2.472668744307898287e-10
1.405853312974346814e+01 1.183503717595605342e-10
1.769864460958168095e+01 8.834695906008595343e-11
2.228127345331300901e+01 7.723486734841979558e-11
2.805046135750647807e+01 6.525156351175248712e-11
3.531343861551010122e+01 5.495879203595306026e-11
4.445698525089266440e+01 5.116841863574060118e-11
5.596802846409915588e+01 6.757549917279857968e-11
7.045957328146349141e+01 8.041962883106685930e-11
8.870334730819496372e+01 1.156621939197648419e-10
1.116708980374742026e+02 1.384588212453906417e-10
1.405853312972313063e+02 2.163627062023706299e-10
1.769864460955607228e+02 3.252461123047290137e-10
2.228127345328078661e+02 4.801928648631869287e-10
2.805046135746590039e+02 5.804806358099149555e-10
3.531343861545901746e+02 6.078335815558934203e-10
4.445698525082834749e+02 5.358276097138765745e-10
5.596802846401818670e+02 4.062226190794332885e-10
7.045957328136156548e+02 4.456577375295735599e-10
8.870334730806664538e+02 4.199445511730679458e-10
