# theta, gammat_shot_noise
2.805046135754705627e+00 1.902448697184724473e-09
3.531343861556119457e+00 1.266636568739760666e-09
4.445698525095699516e+00 8.726909345024707559e-10
5.596802846418014177e+00 5.396283540190736427e-10
7.045957328156546851e+00 3.595325550616214980e-10
8.870334730832327708e+00 2.783201143337941857e-10
1.116708980376357552e+01 2.123439535743857010e-10
1.405853312974346814e+01 1.267127783074327726e-10
1.769864460958168095e+01 1.033600859035002601e-10
2.228127345331300901e+01 9.302199687150880250e-11
2.805046135750647807e+01 8.540401689663783318e-11
3.531343861551010122e+01 7.866252065802854627e-11
4.445698525089266440e+01 9.197481731635547281e-11
5.596802846409915588e+01 1.132012392269329349e-10
7.045957328146349141e+01 1.390986298799140422e-10
8.870334730819496372e+01 1.851840933726128431e-10
1.116708980374742026e+02 2.552289430688955865e-10
1.405853312972313063e+02 3.896578469991018172e-10
1.769864460955607228e+02 5.633460679475370037e-10
2.228127345328078661e+02 8.223904855016686839e-10
2.805046135746590039e+02 1.148413736324634790e-09
3.531343861545901746e+02 1.281255763874165448e-09
4.445698525082834749e+02 1.054662099113078339e-09
5.596802846401818670e+02 7.529043641682193959e-10
7.045957328136156548e+02 7.487701077275176854e-10
8.870334730806664538e+02 7.384158451590271466e-10
