# theta, gammat_shot_noise
2.805046135754705627e+00 1.630817017076375331e-09
3.531343861556119457e+00 1.470888270890547839e-09
4.445698525095699516e+00 8.410228359531353747e-10
5.596802846418014177e+00 6.316804899919088764e-10
7.045957328156546851e+00 4.132264347111181000e-10
8.870334730832327708e+00 2.492519079949088923e-10
1.116708980376357552e+01 2.263351427992926487e-10
1.405853312974346814e+01 1.311643170771457527e-10
1.769864460958168095e+01 9.944028188885139454e-11
2.228127345331300901e+01 8.539993359862919134e-11
2.805046135750647807e+01 8.668271500172821453e-11
3.531343861551010122e+01 7.318490718407442274e-11
4.445698525089266440e+01 6.690053965970186186e-11
5.596802846409915588e+01 8.557521276096267717e-11
7.045957328146349141e+01 9.425413533153077130e-11
8.870334730819496372e+01 1.180126149197630205e-10
1.116708980374742026e+02 1.635048476065953673e-10
1.405853312972313063e+02 2.316723876563877989e-10
1.769864460955607228e+02 3.382526733415824053e-10
2.228127345328078661e+02 4.720716150045407690e-10
2.805046135746590039e+02 5.643065415511972047e-10
3.531343861545901746e+02 5.951517585126671580e-10
4.445698525082834749e+02 5.232274840214488779e-10
5.596802846401818670e+02 3.996584326240540239e-10
7.045957328136156548e+02 4.594399514457696447e-10
8.870334730806664538e+02 4.287860275449690642e-10
