# theta, gammat_shot_noise
2.805046135754705627e+00 1.323867821518884662e-09
3.531343861556119457e+00 1.163247160524463998e-09
4.445698525095699516e+00 5.601266435395002912e-10
5.596802846418014177e+00 4.218221068047139844e-10
7.045957328156546851e+00 3.354604865513994044e-10
8.870334730832327708e+00 1.927458059976687747e-10
1.116708980376357552e+01 1.400630743557665391e-10
1.405853312974346814e+01 1.125319107539284464e-10
1.769864460958168095e+01 8.550052544206490161e-11
2.228127345331300901e+01 6.875143145958759768e-11
2.805046135750647807e+01 5.983226453323943899e-11
3.531343861551010122e+01 5.904819414556315689e-11
4.445698525089266440e+01 5.250728681057823678e-11
5.596802846409915588e+01 5.536464320551133810e-11
7.045957328146349141e+01 6.356943837577836046e-11
8.870334730819496372e+01 7.306057289181331150e-11
1.116708980374742026e+02 9.971063674302213524e-11
1.405853312972313063e+02 1.304608567856962488e-10
1.769864460955607228e+02 1.649131127707246462e-10
2.228127345328078661e+02 2.242232912529153276e-10
2.805046135746590039e+02 2.993216380452555511e-10
3.531343861545901746e+02 3.468422019893672969e-10
4.445698525082834749e+02 2.976812644724352687e-10
5.596802846401818670e+02 2.487980241587625905e-10
7.045957328136156548e+02 1.971037559438345074e-10
8.870334730806664538e+02 2.002298823008969638e-10
