# theta, gammat_shot_noise
2.805046135754705627e+00 1.235975048491940328e-09
3.531343861556119457e+00 8.485665411507017968e-10
4.445698525095699516e+00 5.673049969096112902e-10
5.596802846418014177e+00 3.512595411127620856e-10
7.045957328156546851e+00 2.374281399699282238e-10
8.870334730832327708e+00 1.714206687229555312e-10
1.116708980376357552e+01 1.379511394519583980e-10
1.405853312974346814e+01 1.010923808290640259e-10
1.769864460958168095e+01 7.253480760809180732e-11
2.228127345331300901e+01 6.367787847254942332e-11
2.805046135750647807e+01 5.301602596792558217e-11
3.531343861551010122e+01 5.132368992714286323e-11
4.445698525089266440e+01 5.926309328898494909e-11
5.596802846409915588e+01 7.334848550407654522e-11
7.045957328146349141e+01 8.873190599939680622e-11
8.870334730819496372e+01 1.031249899134019318e-10
1.116708980374742026e+02 1.870573364792533105e-10
1.405853312972313063e+02 3.064166660215401851e-10
1.769864460955607228e+02 4.637482053490554252e-10
2.228127345328078661e+02 6.990628484104631017e-10
2.805046135746590039e+02 1.064426102688352513e-09
3.531343861545901746e+02 1.316911827896614366e-09
4.445698525082834749e+02 1.173999578191800003e-09
5.596802846401818670e+02 8.670335595847396066e-10
7.045957328136156548e+02 7.858153568539963747e-10
8.870334730806664538e+02 7.880562745124734137e-10
