# theta, gammat_shot_noise
2.805046135754705627e+00 2.679974007898911693e-09
3.531343861556119457e+00 1.529068384791452999e-09
4.445698525095699516e+00 1.136705128846701069e-09
5.596802846418014177e+00 6.444362058988582422e-10
7.045957328156546851e+00 4.307428083488679430e-10
8.870334730832327708e+00 3.930734784365513641e-10
1.116708980376357552e+01 2.476037753867424709e-10
1.405853312974346814e+01 1.526934164401872382e-10
1.769864460958168095e+01 9.650809620996672923e-11
2.228127345331300901e+01 9.330415967343440716e-11
2.805046135750647807e+01 7.333189237688865187e-11
3.531343861551010122e+01 6.805545407489401335e-11
4.445698525089266440e+01 6.292938734463504184e-11
5.596802846409915588e+01 7.363694436583655937e-11
7.045957328146349141e+01 8.584008477473836438e-11
8.870334730819496372e+01 1.365433909943807816e-10
1.116708980374742026e+02 1.607348319409146387e-10
1.405853312972313063e+02 2.184462670264575038e-10
1.769864460955607228e+02 3.265199730390819877e-10
2.228127345328078661e+02 4.596561624132381213e-10
2.805046135746590039e+02 5.841997158400194700e-10
3.531343861545901746e+02 6.149293598226575514e-10
4.445698525082834749e+02 5.365525652241571818e-10
5.596802846401818670e+02 3.888497778990329074e-10
7.045957328136156548e+02 4.454361326185861656e-10
8.870334730806664538e+02 4.375635838845025677e-10
