# theta, gammat_shot_noise
2.805046135754705627e+00 2.030933957568259809e-09
3.531343861556119457e+00 1.350262467043723585e-09
4.445698525095699516e+00 9.374307198989533123e-10
5.596802846418014177e+00 7.922091292728860617e-10
7.045957328156546851e+00 4.986638585382410004e-10
8.870334730832327708e+00 3.752327756327046203e-10
1.116708980376357552e+01 2.037592627152196776e-10
1.405853312974346814e+01 1.744001287840370008e-10
1.769864460958168095e+01 1.190760742297712961e-10
2.228127345331300901e+01 8.837781862490541016e-11
2.805046135750647807e+01 1.021143686989283504e-10
3.531343861551010122e+01 9.943589853652507958e-11
4.445698525089266440e+01 1.038548544038598893e-10
5.596802846409915588e+01 1.183402816814511659e-10
7.045957328146349141e+01 1.281128684103694576e-10
8.870334730819496372e+01 1.905561790039330211e-10
1.116708980374742026e+02 2.483275266106419862e-10
1.405853312972313063e+02 3.677684897816513642e-10
1.769864460955607228e+02 5.372784491913618318e-10
2.228127345328078661e+02 7.811413575613503851e-10
2.805046135746590039e+02 1.088717782931355392e-09
3.531343861545901746e+02 1.261250274302908270e-09
4.445698525082834749e+02 1.060378306544015549e-09
5.596802846401818670e+02 7.731128110455332752e-10
7.045957328136156548e+02 7.592533954867387832e-10
8.870334730806664538e+02 7.487722754041610591e-10
