# theta, gammat_shot_noise
2.805046135754705627e+00 1.576683376222385608e-09
3.531343861556119457e+00 1.461841069638627951e-09
4.445698525095699516e+00 8.041537612630498484e-10
5.596802846418014177e+00 6.539995618586646209e-10
7.045957328156546851e+00 4.096493410717594977e-10
8.870334730832327708e+00 2.404831799163743471e-10
1.116708980376357552e+01 1.908500662747650927e-10
1.405853312974346814e+01 1.409405642103076166e-10
1.769864460958168095e+01 9.948914556984383336e-11
2.228127345331300901e+01 8.556126382747737510e-11
2.805046135750647807e+01 7.008412008060082024e-11
3.531343861551010122e+01 7.114678695328212612e-11
4.445698525089266440e+01 7.601712606241441688e-11
5.596802846409915588e+01 9.591597305320531542e-11
7.045957328146349141e+01 1.266094130640607246e-10
8.870334730819496372e+01 1.687567386744120743e-10
1.116708980374742026e+02 2.315632957401249924e-10
1.405853312972313063e+02 3.522139841592577978e-10
1.769864460955607228e+02 5.250274068898193399e-10
2.228127345328078661e+02 8.272198127909243902e-10
2.805046135746590039e+02 1.116694597139484347e-09
3.531343861545901746e+02 1.245125328545764475e-09
4.445698525082834749e+02 1.053635291538380371e-09
5.596802846401818670e+02 7.956853041605864637e-10
7.045957328136156548e+02 7.563569663703507121e-10
8.870334730806664538e+02 7.525623588215171277e-10
