# theta, gammat_shot_noise
2.805046135754705627e+00 2.739176236108790452e-09
3.531343861556119457e+00 1.664913749990016497e-09
4.445698525095699516e+00 1.031457577705849155e-09
5.596802846418014177e+00 7.353188570808006109e-10
7.045957328156546851e+00 4.592053770344782549e-10
8.870334730832327708e+00 3.151137098411620329e-10
1.116708980376357552e+01 2.359220674707192596e-10
1.405853312974346814e+01 1.538963030942484919e-10
1.769864460958168095e+01 9.668790726159564054e-11
2.228127345331300901e+01 7.849786273962440466e-11
2.805046135750647807e+01 6.691217233170470373e-11
3.531343861551010122e+01 4.505643008742757338e-11
4.445698525089266440e+01 4.790395972149826136e-11
5.596802846409915588e+01 5.907840340863932667e-11
7.045957328146349141e+01 6.618192174894403668e-11
8.870334730819496372e+01 7.637234164558076479e-11
1.116708980374742026e+02 8.411234113699050085e-11
1.405853312972313063e+02 1.098731535183890706e-10
1.769864460955607228e+02 1.579832629225777913e-10
2.228127345328078661e+02 2.149915558768318945e-10
2.805046135746590039e+02 2.954774335834369638e-10
3.531343861545901746e+02 3.324097849983873768e-10
4.445698525082834749e+02 3.019051782523622481e-10
5.596802846401818670e+02 2.455242795247573745e-10
7.045957328136156548e+02 1.956071225696000496e-10
8.870334730806664538e+02 2.006686769479665096e-10
