# theta, gammat_shot_noise
2.805046135754705627e+00 2.280295203832540978e-09
3.531343861556119457e+00 1.357129645450937529e-09
4.445698525095699516e+00 1.025410059402588590e-09
5.596802846418014177e+00 6.652330367322760170e-10
7.045957328156546851e+00 4.524654595871336114e-10
8.870334730832327708e+00 3.039580832188894786e-10
1.116708980376357552e+01 1.618153536574405555e-10
1.405853312974346814e+01 1.277544989892711225e-10
1.769864460958168095e+01 1.106298329216926959e-10
2.228127345331300901e+01 8.578853024017578097e-11
2.805046135750647807e+01 6.711654412335620901e-11
3.531343861551010122e+01 7.812703721267058609e-11
4.445698525089266440e+01 6.100726820146545162e-11
5.596802846409915588e+01 7.024612535930662586e-11
7.045957328146349141e+01 8.851359624379395452e-11
8.870334730819496372e+01 1.156479113412793649e-10
1.116708980374742026e+02 1.566195314674167761e-10
1.405853312972313063e+02 2.231876267032289613e-10
1.769864460955607228e+02 3.183572016959065901e-10
2.228127345328078661e+02 4.741405166693357763e-10
2.805046135746590039e+02 5.906314665898643688e-10
3.531343861545901746e+02 6.277497237781011486e-10
4.445698525082834749e+02 5.442159602683346020e-10
5.596802846401818670e+02 4.108539094476021988e-10
7.045957328136156548e+02 4.505372515392312077e-10
8.870334730806664538e+02 4.023377066415210977e-10
