# theta, gammat_shot_noise
2.805046135754705627e+00 2.371110018675416846e-09
3.531343861556119457e+00 1.659375459248655257e-09
4.445698525095699516e+00 1.032515401329401305e-09
5.596802846418014177e+00 7.785413780118000816e-10
7.045957328156546851e+00 3.979455245377257992e-10
8.870334730832327708e+00 3.206242417596689606e-10
1.116708980376357552e+01 1.951437731887694509e-10
1.405853312974346814e+01 1.638811385572212546e-10
1.769864460958168095e+01 1.084028498262197955e-10
2.228127345331300901e+01 9.816731318773491030e-11
2.805046135750647807e+01 6.922905528422311670e-11
3.531343861551010122e+01 6.217890335110768597e-11
4.445698525089266440e+01 6.652551112929091661e-11
5.596802846409915588e+01 7.277049833785119473e-11
7.045957328146349141e+01 8.653404757763358659e-11
8.870334730819496372e+01 1.330663194818231299e-10
1.116708980374742026e+02 1.871834142824682850e-10
1.405853312972313063e+02 3.020333686356345036e-10
1.769864460955607228e+02 4.447421162959783681e-10
2.228127345328078661e+02 7.063310332361555676e-10
2.805046135746590039e+02 1.055341290644536812e-09
3.531343861545901746e+02 1.318205634014048515e-09
4.445698525082834749e+02 1.144254722284702205e-09
5.596802846401818670e+02 8.561898445479570136e-10
7.045957328136156548e+02 7.844015413185640864e-10
8.870334730806664538e+02 7.926679549836487106e-10
