# theta, gammat_err
2.805046135754908576e+00 5.052070642738951692e-05
3.531343861556885511e+00 4.196285961902400949e-05
4.445698525097306231e+00 3.204476215657521050e-05
5.596802846420849242e+00 2.780873014529656467e-05
7.045957328161134292e+00 2.255136335795267547e-05
8.870334730839386950e+00 1.850649859646319082e-05
1.116708980377407912e+01 1.524798794309808763e-05
1.405853312975872704e+01 1.198334210197140390e-05
1.769864460960344488e+01 9.728800714668088529e-06
2.228127345334363341e+01 8.331548577495958234e-06
2.805046135754907866e+01 7.852672561502997914e-06
3.531343861556884889e+01 6.358670439023598145e-06
4.445698525097307652e+01 5.578218497610431960e-06
5.596802846420851552e+01 5.012787006314801675e-06
7.045957328161131272e+01 4.635924374255185254e-06
8.870334730839388726e+01 4.103631878785735499e-06
1.116708980377407130e+02 3.726293652202441361e-06
1.405853312975872882e+02 3.549976911451444096e-06
1.769864460960343422e+02 3.363257236812000022e-06
2.228127345334363838e+02 2.972111453617229765e-06
2.805046135754906231e+02 2.716162424186246024e-06
3.531343861556885599e+02 2.366993614943046543e-06
4.445698525097302536e+02 2.249552240440004390e-06
5.596802846420847573e+02 1.768839243785209345e-06
7.045957328161139230e+02 1.447321202398185250e-06
8.870334730839383610e+02 1.399208802369241185e-06
