# theta, gammat_err
2.805046135754908576e+00 6.005520127373368259e-05
3.531343861556885511e+00 4.915267613464202850e-05
4.445698525097306231e+00 4.130666831597615545e-05
5.596802846420849242e+00 3.501864649322912454e-05
7.045957328161134292e+00 2.935401493740869843e-05
8.870334730839386950e+00 2.266237118840836321e-05
1.116708980377407912e+01 1.756811593744011756e-05
1.405853312975872704e+01 1.525284093727566481e-05
1.769864460960344488e+01 1.314622198909701540e-05
2.228127345334363341e+01 1.201492552386574845e-05
2.805046135754907866e+01 9.603273508736781509e-06
3.531343861556884889e+01 8.794728061639853651e-06
4.445698525097307652e+01 7.909205047438143681e-06
5.596802846420851552e+01 7.771625392008418709e-06
7.045957328161131272e+01 7.677936969808528059e-06
8.870334730839388726e+01 7.348039892119354636e-06
1.116708980377407130e+02 7.083290122700399653e-06
1.405853312975872882e+02 6.412973283215354754e-06
1.769864460960343422e+02 6.367034112550047372e-06
2.228127345334363838e+02 6.548437047241720420e-06
2.805046135754906231e+02 5.792983078111345953e-06
3.531343861556885599e+02 5.200148472553342117e-06
4.445698525097302536e+02 4.119180504969440953e-06
5.596802846420847573e+02 3.456015639292566142e-06
7.045957328161139230e+02 2.716773226575442047e-06
8.870334730839383610e+02 2.660475566118765739e-06
