# theta, gammat_err
2.805046135754908576e+00 6.849485200522816768e-05
3.531343861556885511e+00 5.388036800237412405e-05
4.445698525097306231e+00 4.426134765399318088e-05
5.596802846420849242e+00 3.434987912118702693e-05
7.045957328161134292e+00 2.761875268075100062e-05
8.870334730839386950e+00 2.321285239920159462e-05
1.116708980377407912e+01 1.907820099775424033e-05
1.405853312975872704e+01 1.853243924304557965e-05
1.769864460960344488e+01 1.559005313907217778e-05
2.228127345334363341e+01 1.300184242153287288e-05
2.805046135754907866e+01 1.213708834200872409e-05
3.531343861556884889e+01 1.015347869736995051e-05
4.445698525097307652e+01 1.009518555926372895e-05
5.596802846420851552e+01 9.861277571494354673e-06
7.045957328161131272e+01 9.200461882923909496e-06
8.870334730839388726e+01 9.265721141190909791e-06
1.116708980377407130e+02 8.975257516518371362e-06
1.405853312975872882e+02 9.188793906294690951e-06
1.769864460960343422e+02 9.064982396018449770e-06
2.228127345334363838e+02 8.654348745628525117e-06
2.805046135754906231e+02 7.712081461266604270e-06
3.531343861556885599e+02 7.023320456827275732e-06
4.445698525097302536e+02 6.302010307085947782e-06
5.596802846420847573e+02 4.640509946953775354e-06
7.045957328161139230e+02 4.611244163356495207e-06
8.870334730839383610e+02 3.535179252193678916e-06
