# theta, gammat_err
2.805046135754908576e+00 5.889533557179260729e-05
3.531343861556885511e+00 5.185084160230102611e-05
4.445698525097306231e+00 3.684508104349026837e-05
5.596802846420849242e+00 2.768675026389336933e-05
7.045957328161134292e+00 2.503183368561963498e-05
8.870334730839386950e+00 2.131017409811733563e-05
1.116708980377407912e+01 1.687827370360890048e-05
1.405853312975872704e+01 1.521949351562105220e-05
1.769864460960344488e+01 1.328378982540075545e-05
2.228127345334363341e+01 1.020413413995240524e-05
2.805046135754907866e+01 1.001658335824496355e-05
3.531343861556884889e+01 8.274582345046260022e-06
4.445698525097307652e+01 8.296753763100552136e-06
5.596802846420851552e+01 7.261671306001448599e-06
7.045957328161131272e+01 6.950311482929738210e-06
8.870334730839388726e+01 6.718389176291594094e-06
1.116708980377407130e+02 6.121740236849482599e-06
1.405853312975872882e+02 6.342550835130525777e-06
1.769864460960343422e+02 6.361612324686537594e-06
2.228127345334363838e+02 6.930060036233633944e-06
2.805046135754906231e+02 6.817282985273732612e-06
3.531343861556885599e+02 6.281176995323564659e-06
4.445698525097302536e+02 4.909717217356878555e-06
5.596802846420847573e+02 4.236989841342569919e-06
7.045957328161139230e+02 3.392138060694414223e-06
8.870334730839383610e+02 3.245333628152313559e-06
