# theta, gammat_err
2.805046135754908576e+00 6.543702268788526575e-05
3.531343861556885511e+00 5.568349150150558055e-05
4.445698525097306231e+00 4.635132119669785073e-05
5.596802846420849242e+00 3.577922474580974896e-05
7.045957328161134292e+00 3.227259296493381261e-05
8.870334730839386950e+00 2.654536953036514341e-05
1.116708980377407912e+01 1.961164814031890040e-05
1.405853312975872704e+01 1.698701896662585203e-05
1.769864460960344488e+01 1.521190112860228009e-05
2.228127345334363341e+01 1.306309022670793429e-05
2.805046135754907866e+01 1.112897660163421318e-05
3.531343861556884889e+01 1.089954603182857293e-05
4.445698525097307652e+01 1.054994530656374809e-05
5.596802846420851552e+01 9.821015932023163233e-06
7.045957328161131272e+01 9.427077347641175153e-06
8.870334730839388726e+01 8.978894800896502533e-06
1.116708980377407130e+02 7.773664979502574205e-06
1.405853312975872882e+02 8.143347750100567609e-06
1.769864460960343422e+02 8.196737682241533898e-06
2.228127345334363838e+02 7.496677064337332105e-06
2.805046135754906231e+02 8.210868285450423815e-06
3.531343861556885599e+02 7.656197289886856492e-06
4.445698525097302536e+02 5.779350827777525127e-06
5.596802846420847573e+02 4.954553361749997357e-06
7.045957328161139230e+02 4.237755908022088968e-06
8.870334730839383610e+02 3.737756363994589708e-06
