# theta, gammat_err
2.805046135754908576e+00 5.788166379251927278e-05
3.531343861556885511e+00 4.737671205147436440e-05
4.445698525097306231e+00 3.591036162842983813e-05
5.596802846420849242e+00 2.890116781191881027e-05
7.045957328161134292e+00 2.285730363717454136e-05
8.870334730839386950e+00 1.952838674666070441e-05
1.116708980377407912e+01 1.698958716255840113e-05
1.405853312975872704e+01 1.328599151191919312e-05
1.769864460960344488e+01 9.867957498502474335e-06
2.228127345334363341e+01 9.339004158778495187e-06
2.805046135754907866e+01 7.172849845143867312e-06
3.531343861556884889e+01 7.024984618153885955e-06
4.445698525097307652e+01 6.412154420323015625e-06
5.596802846420851552e+01 5.798106730827781662e-06
7.045957328161131272e+01 5.095630746987239249e-06
8.870334730839388726e+01 5.064635200964926770e-06
1.116708980377407130e+02 4.426653780544006014e-06
1.405853312975872882e+02 4.401422223981917596e-06
1.769864460960343422e+02 4.285364055317189518e-06
2.228127345334363838e+02 4.191529360974947000e-06
2.805046135754906231e+02 3.539031503036174182e-06
3.531343861556885599e+02 3.099396575027542855e-06
4.445698525097302536e+02 2.395349306384716107e-06
5.596802846420847573e+02 2.051149539550614577e-06
7.045957328161139230e+02 1.912169897847977441e-06
8.870334730839383610e+02 1.678531794878306494e-06
