# theta, gammat_err
2.805046135754908576e+00 5.947940259494908854e-05
3.531343861556885511e+00 4.470045997778880452e-05
4.445698525097306231e+00 3.633627914978270184e-05
5.596802846420849242e+00 2.952876318275774947e-05
7.045957328161134292e+00 2.345322861886729696e-05
8.870334730839386950e+00 1.912253885470437142e-05
1.116708980377407912e+01 1.604013351226904940e-05
1.405853312975872704e+01 1.263828356375556394e-05
1.769864460960344488e+01 1.138464546047235255e-05
2.228127345334363341e+01 9.498356017262990592e-06
2.805046135754907866e+01 8.156880579285554874e-06
3.531343861556884889e+01 6.975600950156750249e-06
4.445698525097307652e+01 6.351182358134123454e-06
5.596802846420851552e+01 5.907378217667514100e-06
7.045957328161131272e+01 5.715112242076819821e-06
8.870334730839388726e+01 5.269494595600017908e-06
1.116708980377407130e+02 4.661886339143278050e-06
1.405853312975872882e+02 4.222696703655554199e-06
1.769864460960343422e+02 3.865393999953545877e-06
2.228127345334363838e+02 4.066228542542944428e-06
2.805046135754906231e+02 3.986022694031636667e-06
3.531343861556885599e+02 3.259659844220556709e-06
4.445698525097302536e+02 2.698376203989463698e-06
5.596802846420847573e+02 2.380579223349017213e-06
7.045957328161139230e+02 1.991327965501541345e-06
8.870334730839383610e+02 2.041357828578251571e-06
