# theta, gammat_err
2.805046135754908576e+00 4.874295965927054249e-05
3.531343861556885511e+00 3.662059710066241678e-05
4.445698525097306231e+00 3.220413493762854049e-05
5.596802846420849242e+00 2.624092580764018231e-05
7.045957328161134292e+00 1.918910125704691166e-05
8.870334730839386950e+00 1.708161195381825470e-05
1.116708980377407912e+01 1.525245883267318773e-05
1.405853312975872704e+01 1.321011930862750922e-05
1.769864460960344488e+01 1.030390385127415262e-05
2.228127345334363341e+01 9.616809038739845106e-06
2.805046135754907866e+01 8.431888627194234861e-06
3.531343861556884889e+01 7.484915062242643505e-06
4.445698525097307652e+01 7.171737510339618915e-06
5.596802846420851552e+01 6.879620287055515982e-06
7.045957328161131272e+01 6.853963386371908343e-06
8.870334730839388726e+01 6.678188201913535772e-06
1.116708980377407130e+02 6.822913473679395379e-06
1.405853312975872882e+02 6.044569144788328898e-06
1.769864460960343422e+02 5.719834556246650333e-06
2.228127345334363838e+02 5.233317189174546313e-06
2.805046135754906231e+02 4.678546547879245342e-06
3.531343861556885599e+02 4.493662007624950008e-06
4.445698525097302536e+02 3.545681470422505231e-06
5.596802846420847573e+02 2.752749926812710721e-06
7.045957328161139230e+02 2.375248216769044643e-06
8.870334730839383610e+02 2.156361816632075246e-06
