# theta, gammat_err
2.805046135754908576e+00 5.564822706356019441e-05
3.531343861556885511e+00 3.938742875042198707e-05
4.445698525097306231e+00 3.329094731788119087e-05
5.596802846420849242e+00 2.505484468612926392e-05
7.045957328161134292e+00 2.276628939702946447e-05
8.870334730839386950e+00 1.712815222991099834e-05
1.116708980377407912e+01 1.410185111256037936e-05
1.405853312975872704e+01 1.297244412980575108e-05
1.769864460960344488e+01 1.064543079789077074e-05
2.228127345334363341e+01 9.050366720262846364e-06
2.805046135754907866e+01 8.411663872842303638e-06
3.531343861556884889e+01 6.849576849916571612e-06
4.445698525097307652e+01 6.881826547424846067e-06
5.596802846420851552e+01 6.804915142761231829e-06
7.045957328161131272e+01 5.643945277637293294e-06
8.870334730839388726e+01 5.347936052743502640e-06
1.116708980377407130e+02 4.760394454992599566e-06
1.405853312975872882e+02 4.586955322147971374e-06
1.769864460960343422e+02 4.109821396091376352e-06
2.228127345334363838e+02 4.069614374015941810e-06
2.805046135754906231e+02 3.595015550406330775e-06
3.531343861556885599e+02 3.392734866416770481e-06
4.445698525097302536e+02 2.929836753488711868e-06
5.596802846420847573e+02 2.332542137438784213e-06
7.045957328161139230e+02 1.832204173788494717e-06
8.870334730839383610e+02 1.625086893952221635e-06
