# theta, gammat_err
2.805046135754908576e+00 5.603744538895465247e-05
3.531343861556885511e+00 4.649229917669402655e-05
4.445698525097306231e+00 3.542431200318985675e-05
5.596802846420849242e+00 3.078005220389847137e-05
7.045957328161134292e+00 2.509933375301336313e-05
8.870334730839386950e+00 2.169097998950705221e-05
1.116708980377407912e+01 1.845593872220080043e-05
1.405853312975872704e+01 1.407191060674993633e-05
1.769864460960344488e+01 1.147159442127256883e-05
2.228127345334363341e+01 1.030676064304279528e-05
2.805046135754907866e+01 9.448586929844666300e-06
3.531343861556884889e+01 8.114479614111925175e-06
4.445698525097307652e+01 6.695139918109537271e-06
5.596802846420851552e+01 6.483761755816726048e-06
7.045957328161131272e+01 6.169682851351755134e-06
8.870334730839388726e+01 5.880335802732838835e-06
1.116708980377407130e+02 5.608969413182617663e-06
1.405853312975872882e+02 5.155278207481217884e-06
1.769864460960343422e+02 5.046119012942556023e-06
2.228127345334363838e+02 4.858457316238326174e-06
2.805046135754906231e+02 4.975446811200105095e-06
3.531343861556885599e+02 4.554433739993034809e-06
4.445698525097302536e+02 3.395779178150134704e-06
5.596802846420847573e+02 2.985606265849184850e-06
7.045957328161139230e+02 2.863791145494202188e-06
8.870334730839383610e+02 2.409150225111090401e-06
