# theta, gammat_err
2.805046135754908576e+00 5.057599707580600989e-05
3.531343861556885511e+00 4.354371318252446343e-05
4.445698525097306231e+00 3.413076765564671846e-05
5.596802846420849242e+00 2.868589059750928423e-05
7.045957328161134292e+00 2.292964173745063160e-05
8.870334730839386950e+00 1.884532727986136069e-05
1.116708980377407912e+01 1.655623849672667621e-05
1.405853312975872704e+01 1.274989181702664423e-05
1.769864460960344488e+01 1.183230552705615534e-05
2.228127345334363341e+01 1.013630673527369352e-05
2.805046135754907866e+01 9.576793046136399323e-06
3.531343861556884889e+01 7.955750348572874651e-06
4.445698525097307652e+01 6.974545422642165017e-06
5.596802846420851552e+01 6.451934061654546197e-06
7.045957328161131272e+01 5.913665920796818144e-06
8.870334730839388726e+01 5.533613973653015415e-06
1.116708980377407130e+02 5.895350740639390394e-06
1.405853312975872882e+02 5.720121255474470803e-06
1.769864460960343422e+02 5.306637790646897075e-06
2.228127345334363838e+02 5.581347320419071198e-06
2.805046135754906231e+02 5.261150286357612225e-06
3.531343861556885599e+02 4.890546162587067917e-06
4.445698525097302536e+02 4.077741296815727272e-06
5.596802846420847573e+02 3.652421929823713913e-06
7.045957328161139230e+02 3.449380561436632419e-06
8.870334730839383610e+02 3.151025478339642716e-06
