# theta, gammat_err
2.805046135754908576e+00 4.826510179462885092e-05
3.531343861556885511e+00 3.881363544812732721e-05
4.445698525097306231e+00 2.971727516925744305e-05
5.596802846420849242e+00 2.381536992579933815e-05
7.045957328161134292e+00 2.076883256520743113e-05
8.870334730839386950e+00 1.798751245998947141e-05
1.116708980377407912e+01 1.262010525462943218e-05
1.405853312975872704e+01 1.113894520403938392e-05
1.769864460960344488e+01 1.070918725173520037e-05
2.228127345334363341e+01 7.786906679999003490e-06
2.805046135754907866e+01 7.850983813340441523e-06
3.531343861556884889e+01 7.223135872217262290e-06
4.445698525097307652e+01 6.145599235716054500e-06
5.596802846420851552e+01 5.144879491684416071e-06
7.045957328161131272e+01 5.131708038200171747e-06
8.870334730839388726e+01 4.888341762926194042e-06
1.116708980377407130e+02 4.455898264181008009e-06
1.405853312975872882e+02 3.955996628313464822e-06
1.769864460960343422e+02 3.318311891720396119e-06
2.228127345334363838e+02 3.006163359240486923e-06
2.805046135754906231e+02 3.136836258154756944e-06
3.531343861556885599e+02 2.545551159219612981e-06
4.445698525097302536e+02 2.152022721628654347e-06
5.596802846420847573e+02 1.727496024310057211e-06
7.045957328161139230e+02 1.543895162935946817e-06
8.870334730839383610e+02 1.522915148311298117e-06
