# theta, gamma_t
2.805046135754705627e+00 3.965713342483016390e-04
3.531343861556119457e+00 3.884368306799436464e-04
4.445698525095699516e+00 3.018148775988247954e-04
5.596802846418014177e+00 2.890474768045262128e-04
7.045957328156546851e+00 2.161277173758511725e-04
8.870334730832327708e+00 2.172274213392177869e-04
1.116708980376357552e+01 1.457645186212900331e-04
1.405853312974346814e+01 1.215584956619962195e-04
1.769864460958168095e+01 8.632185518432048277e-05
2.228127345331300901e+01 7.660713950202391255e-05
2.805046135750647807e+01 5.552513005167768688e-05
3.531343861551010122e+01 4.657066170048414954e-05
4.445698525089266440e+01 4.360876992734946190e-05
5.596802846409915588e+01 3.211026870629534900e-05
7.045957328146349141e+01 2.642606468536606629e-05
8.870334730819496372e+01 1.960755009143035755e-05
1.116708980374742026e+02 1.699629225741951634e-05
1.405853312972313063e+02 1.061209882703460859e-05
1.769864460955607228e+02 7.580952357272961236e-06
2.228127345328078661e+02 6.472442373060940989e-06
2.805046135746590039e+02 8.130570285701595081e-06
3.531343861545901746e+02 8.859174002437178431e-06
4.445698525082834749e+02 9.639857083354989056e-06
5.596802846401818670e+02 7.708898740250740478e-06
7.045957328136156548e+02 6.228612911979604507e-06
8.870334730806664538e+02 6.342811532657790940e-06
