# theta, gamma_t
2.805046135754705627e+00 9.607058035112381886e-04
3.531343861556119457e+00 7.749037497581997159e-04
4.445698525095699516e+00 6.031356968690196069e-04
5.596802846418014177e+00 4.863995333262237223e-04
7.045957328156546851e+00 3.893257379134178056e-04
8.870334730832327708e+00 3.464945050297669549e-04
1.116708980376357552e+01 3.282731537704851885e-04
1.405853312974346814e+01 2.576492466731917326e-04
1.769864460958168095e+01 2.353428758343101713e-04
2.228127345331300901e+01 1.990595442180316077e-04
2.805046135750647807e+01 1.741978487756951945e-04
3.531343861551010122e+01 1.494622364636522612e-04
4.445698525089266440e+01 1.236671564204821648e-04
5.596802846409915588e+01 1.051142400991029498e-04
7.045957328146349141e+01 8.190538431554169382e-05
8.870334730819496372e+01 5.613959138325982576e-05
1.116708980374742026e+02 4.332621133895778648e-05
1.405853312972313063e+02 3.027486098160474197e-05
1.769864460955607228e+02 2.120785003940140847e-05
2.228127345328078661e+02 1.284117601267139875e-05
2.805046135746590039e+02 7.792653689012149824e-06
3.531343861545901746e+02 1.594674284697876343e-05
4.445698525082834749e+02 1.168838109700593443e-05
5.596802846401818670e+02 9.564210434147245028e-06
7.045957328136156548e+02 9.980146603744000840e-06
8.870334730806664538e+02 1.160708002237896589e-06
