# theta, gamma_t
2.805046135754705627e+00 2.334316097102548675e-04
3.531343861556119457e+00 2.360136278885645246e-04
4.445698525095699516e+00 2.229077214973574088e-04
5.596802846418014177e+00 1.732905399570412535e-04
7.045957328156546851e+00 1.728501185844935162e-04
8.870334730832327708e+00 1.110997842798176451e-04
1.116708980376357552e+01 7.524743964716579323e-05
1.405853312974346814e+01 1.041609559058931427e-04
1.769864460958168095e+01 9.101623074856971733e-05
2.228127345331300901e+01 8.404827119632989790e-05
2.805046135750647807e+01 6.455603822668456386e-05
3.531343861551010122e+01 5.841731457504454098e-05
4.445698525089266440e+01 5.010577612908155137e-05
5.596802846409915588e+01 4.667855129471880859e-05
7.045957328146349141e+01 3.011405704913565885e-05
8.870334730819496372e+01 2.136963204854272337e-05
1.116708980374742026e+02 8.830490491715626701e-06
1.405853312972313063e+02 -1.328035673786735371e-06
1.769864460955607228e+02 -8.278496147691964211e-06
2.228127345328078661e+02 -1.097666782768716961e-05
2.805046135746590039e+02 -1.427969273564690983e-05
3.531343861545901746e+02 -4.814268178768721559e-06
4.445698525082834749e+02 -7.820414788091516170e-07
5.596802846401818670e+02 3.652236747583715760e-06
7.045957328136156548e+02 -9.385062770312110453e-08
8.870334730806664538e+02 -4.795480841270604512e-06
