# theta, gamma_t
2.805046135754705627e+00 1.704994977975404910e-03
3.531343861556119457e+00 1.219904696504416379e-03
4.445698525095699516e+00 9.000095688661805156e-04
5.596802846418014177e+00 7.295062612348308505e-04
7.045957328156546851e+00 6.004691175019242740e-04
8.870334730832327708e+00 5.098955901233232640e-04
1.116708980376357552e+01 3.938343133992093319e-04
1.405853312974346814e+01 3.371074914004896996e-04
1.769864460958168095e+01 3.037422222929314240e-04
2.228127345331300901e+01 2.613940960026925288e-04
2.805046135750647807e+01 2.427606831084401886e-04
3.531343861551010122e+01 2.091182734568533519e-04
4.445698525089266440e+01 1.708046763532391620e-04
5.596802846409915588e+01 1.371852889801941124e-04
7.045957328146349141e+01 1.228227380881245789e-04
8.870334730819496372e+01 9.419654404349443592e-05
1.116708980374742026e+02 7.313501726754660171e-05
1.405853312972313063e+02 5.563787765710286650e-05
1.769864460955607228e+02 3.880924754981888075e-05
2.228127345328078661e+02 2.489972534539952739e-05
2.805046135746590039e+02 1.880251915856447653e-05
3.531343861545901746e+02 1.736227164806392753e-05
4.445698525082834749e+02 1.236546813056311495e-05
5.596802846401818670e+02 1.909011423993441886e-05
7.045957328136156548e+02 1.551818195866137425e-05
8.870334730806664538e+02 3.724103790712261574e-06
