# theta, gamma_t
2.805046135754705627e+00 1.179075571792318242e-04
3.531343861556119457e+00 5.777664172528296292e-05
4.445698525095699516e+00 1.688593447577978890e-05
5.596802846418014177e+00 2.662093943278878190e-05
7.045957328156546851e+00 4.693246333646743681e-05
8.870334730832327708e+00 7.721288062324951169e-05
1.116708980376357552e+01 4.452531391041220885e-05
1.405853312974346814e+01 2.754786889851866937e-05
1.769864460958168095e+01 2.739821063206485745e-05
2.228127345331300901e+01 2.048589181601541577e-05
2.805046135750647807e+01 1.975524609964052019e-05
3.531343861551010122e+01 2.905627326218836377e-05
4.445698525089266440e+01 2.746634812241763277e-05
5.596802846409915588e+01 2.791697767649858861e-05
7.045957328146349141e+01 2.059781734549991894e-05
8.870334730819496372e+01 1.023255368251068250e-05
1.116708980374742026e+02 2.980877520734836126e-06
1.405853312972313063e+02 -7.227528939414915585e-06
1.769864460955607228e+02 -1.285079936985945680e-05
2.228127345328078661e+02 -1.699334467430696014e-05
2.805046135746590039e+02 -2.046857275337419941e-05
3.531343861545901746e+02 -1.214672576039080105e-05
4.445698525082834749e+02 2.506748099050513402e-06
5.596802846401818670e+02 8.851076888876103824e-06
7.045957328136156548e+02 -4.089779244987073105e-07
8.870334730806664538e+02 -6.008842869629180669e-06
