# theta, gamma_t
2.805046135754705627e+00 1.772970753514248841e-03
3.531343861556119457e+00 1.417974165462274538e-03
4.445698525095699516e+00 1.167934706137304041e-03
5.596802846418014177e+00 1.031343266913009159e-03
7.045957328156546851e+00 7.918273165540814975e-04
8.870334730832327708e+00 6.303101493036061820e-04
1.116708980376357552e+01 5.404085096299674927e-04
1.405853312974346814e+01 4.219070653458164969e-04
1.769864460958168095e+01 3.522130428657688065e-04
2.228127345331300901e+01 3.014800477964915573e-04
2.805046135750647807e+01 2.407981755316873239e-04
3.531343861551010122e+01 2.115174693701712169e-04
4.445698525089266440e+01 1.855078510626462576e-04
5.596802846409915588e+01 1.603537225127298353e-04
7.045957328146349141e+01 1.382216369613010088e-04
8.870334730819496372e+01 1.118379397560259202e-04
1.116708980374742026e+02 8.520783298126816238e-05
1.405853312972313063e+02 6.887451318717967329e-05
1.769864460955607228e+02 4.929947461246687797e-05
2.228127345328078661e+02 4.233605593966679429e-05
2.805046135746590039e+02 2.775441177383518551e-05
3.531343861545901746e+02 2.252681915852354882e-05
4.445698525082834749e+02 2.056537839221444676e-05
5.596802846401818670e+02 2.363513462111626649e-05
7.045957328136156548e+02 4.712593987863625362e-06
8.870334730806664538e+02 -2.319575752802115549e-06
