# theta, gamma_t
2.805046135754705627e+00 6.033313339667534768e-04
3.531343861556119457e+00 4.649835347748255813e-04
4.445698525095699516e+00 4.059542458512262414e-04
5.596802846418014177e+00 3.022217957174998986e-04
7.045957328156546851e+00 2.733138407084036809e-04
8.870334730832327708e+00 2.384086910905403023e-04
1.116708980376357552e+01 2.138453648114684383e-04
1.405853312974346814e+01 2.052911114678320859e-04
1.769864460958168095e+01 1.471746932015561584e-04
2.228127345331300901e+01 1.349337161753914828e-04
2.805046135750647807e+01 1.224040358813704142e-04
3.531343861551010122e+01 1.111206546576833624e-04
4.445698525089266440e+01 9.529774229409694987e-05
5.596802846409915588e+01 8.364145922447999734e-05
7.045957328146349141e+01 6.638095599198826080e-05
8.870334730819496372e+01 3.477442591528806699e-05
1.116708980374742026e+02 2.429537132033923296e-05
1.405853312972313063e+02 1.492889325442785307e-05
1.769864460955607228e+02 1.115060742518969616e-05
2.228127345328078661e+02 1.097196313278086425e-05
2.805046135746590039e+02 -7.061598524691690720e-07
3.531343861545901746e+02 1.184810252602289463e-05
4.445698525082834749e+02 1.117595469383513816e-05
5.596802846401818670e+02 1.092183947397533019e-05
7.045957328136156548e+02 1.040928681980331520e-05
8.870334730806664538e+02 -4.978638722692527713e-07
