# theta, gamma_t
2.805046135754705627e+00 3.345214691191648106e-05
3.531343861556119457e+00 1.146683707218471081e-04
4.445698525095699516e+00 3.023357155447149288e-05
5.596802846418014177e+00 1.846407868492822712e-05
7.045957328156546851e+00 8.732038764649693082e-05
8.870334730832327708e+00 2.510749137316836273e-05
1.116708980376357552e+01 1.843533526811022265e-05
1.405853312974346814e+01 1.680531890797098344e-05
1.769864460958168095e+01 2.551000421118461152e-05
2.228127345331300901e+01 1.449429789854317181e-05
2.805046135750647807e+01 1.186125008922694294e-05
3.531343861551010122e+01 2.073993331542158618e-05
4.445698525089266440e+01 7.091591470346984269e-06
5.596802846409915588e+01 4.039215270847086233e-06
7.045957328146349141e+01 3.650660379040515703e-06
8.870334730819496372e+01 6.694178577237848445e-06
1.116708980374742026e+02 3.526949853359655652e-06
1.405853312972313063e+02 4.898375133085599330e-06
1.769864460955607228e+02 -2.956135920933602490e-06
2.228127345328078661e+02 -1.708188741747971740e-06
2.805046135746590039e+02 3.810406970106790902e-07
3.531343861545901746e+02 3.037049201702301659e-06
4.445698525082834749e+02 4.969372634934567722e-06
5.596802846401818670e+02 5.711005944480185944e-06
7.045957328136156548e+02 7.103702910818549801e-06
8.870334730806664538e+02 6.870372548514971735e-06
