# theta, gamma_t
2.805046135754908576e+00 6.897121611828089204e-05
3.531343861556885511e+00 -8.117140402943489404e-05
4.445698525097306231e+00 -5.890855189811245569e-05
5.596802846420849242e+00 3.135929143912228079e-06
7.045957328161134292e+00 -2.762783274840070481e-06
8.870334730839386950e+00 4.636531024834594230e-05
1.116708980377407912e+01 3.823452578546679759e-06
1.405853312975872704e+01 9.172958117627762054e-06
1.769864460960344488e+01 3.631754433520386938e-05
2.228127345334363341e+01 1.328954756885428033e-05
2.805046135754907866e+01 3.640625439022156670e-06
3.531343861556884889e+01 7.288361381838266107e-06
4.445698525097307652e+01 9.242255531035068174e-06
5.596802846420851552e+01 1.699115547921729531e-06
7.045957328161131272e+01 3.954950977918364747e-06
8.870334730839388726e+01 7.580487431094796888e-06
1.116708980377407130e+02 1.548686074494973634e-06
1.405853312975872882e+02 -1.592068627379093179e-06
1.769864460960343422e+02 4.359647919596063458e-06
2.228127345334363838e+02 3.559657295301280912e-06
2.805046135754906231e+02 -6.425258442858866782e-07
3.531343861556885599e+02 6.157784466567810993e-06
4.445698525097302536e+02 4.758448975850034340e-06
5.596802846420847573e+02 1.704598815274105996e-06
7.045957328161139230e+02 3.107922099167460680e-06
8.870334730839383610e+02 -1.413225231469591699e-06
