# theta, gamma_t
2.805046135754908576e+00 5.371375368132930671e-05
3.531343861556885511e+00 6.151027580573710735e-05
4.445698525097306231e+00 9.302542978501488022e-05
5.596802846420849242e+00 -3.811027693029511471e-06
7.045957328161134292e+00 8.980890282536297688e-05
8.870334730839386950e+00 3.693525897586066528e-05
1.116708980377407912e+01 4.105625443713217191e-05
1.405853312975872704e+01 2.360415116526586149e-05
1.769864460960344488e+01 9.821718328258078142e-06
2.228127345334363341e+01 1.241469708308175861e-05
2.805046135754907866e+01 1.137640259927268176e-05
3.531343861556884889e+01 1.106689065301109248e-05
4.445698525097307652e+01 1.004814069944297613e-05
5.596802846420851552e+01 4.294035608417730694e-06
7.045957328161131272e+01 1.427164258707778418e-06
8.870334730839388726e+01 5.284451194242535773e-06
1.116708980377407130e+02 -1.548909268059940984e-06
1.405853312975872882e+02 6.612351880377863447e-06
1.769864460960343422e+02 3.149903513550275424e-06
2.228127345334363838e+02 4.216140210313450604e-06
2.805046135754906231e+02 5.875721188536008077e-06
3.531343861556885599e+02 2.496790135220131865e-06
4.445698525097302536e+02 6.454438400931575250e-07
5.596802846420847573e+02 3.843831706112729892e-08
7.045957328161139230e+02 1.811448014897484804e-06
8.870334730839383610e+02 5.272677393896351423e-07
