# theta, gamma_t
2.805046135754908576e+00 7.027777892206736468e-04
3.531343861556885511e+00 5.005805996858370480e-04
4.445698525097306231e+00 4.573832637174978259e-04
5.596802846420849242e+00 3.544042099102479330e-04
7.045957328161134292e+00 2.887583139321516119e-04
8.870334730839386950e+00 1.930677246329438456e-04
1.116708980377407912e+01 1.436248718465172279e-04
1.405853312975872704e+01 1.372227414367762819e-04
1.769864460960344488e+01 1.269470050686623708e-04
2.228127345334363341e+01 9.032531983194448438e-05
2.805046135754907866e+01 9.002540142157149940e-05
3.531343861556884889e+01 7.394708970200507606e-05
4.445698525097307652e+01 6.085169439689717822e-05
5.596802846420851552e+01 4.806763168360405752e-05
7.045957328161131272e+01 3.349664587773420890e-05
8.870334730839388726e+01 2.574806513427562617e-05
1.116708980377407130e+02 2.335249782363945807e-05
1.405853312975872882e+02 2.074450094487973796e-05
1.769864460960343422e+02 1.956233347410524297e-05
2.228127345334363838e+02 1.794190414804178193e-05
2.805046135754906231e+02 1.497626609871770004e-05
3.531343861556885599e+02 1.137040238699819062e-05
4.445698525097302536e+02 5.186809107300564710e-06
5.596802846420847573e+02 3.707811557601650669e-06
7.045957328161139230e+02 1.894750314703120802e-07
8.870334730839383610e+02 -2.981156526747083475e-06
